,Year,Month,NSE_degC,RMSE_degC,MeanBias_degC,MAE_degC,R2,RMSE_degF,MeanBias_degF,MAE_degF
0,2022,1,-2.37246551978104,0.7702963281407962,-0.5946174557067533,0.7211283925629047,0.03250969240728432,1.3865333906534332,-1.070311420272156,1.2980311066132286
1,2022,2,-0.03211288174548255,0.7190165852060081,-0.23774520183630957,0.6204810752185603,0.10575528754538605,1.2942298533708145,-0.4279413633053572,1.1168659353934087
2,2022,3,0.05566728040356761,1.0549451943677999,1.0005934322950194,1.0005934322950194,0.9053138623273239,1.8989013498620397,1.801068178131035,1.801068178131035
3,2022,4,0.43004887759080523,0.7371910212186609,0.576143399842176,0.5969316844469742,0.8224468410717787,1.3269438381935896,1.0370581197159168,1.0744770320045536
4,2022,5,0.33728071633481194,0.8108141839315777,-0.600386181220883,0.6880506502870232,0.8879131723713699,1.4594655310768399,-1.0806951261975895,1.2384911705166417
5,2022,6,-4.191255244454573,1.0371672369730922,-0.9340992544559727,0.9347801705875767,0.0927442535617529,1.866901026551566,-1.681378658020751,1.682604307057638
6,2022,7,-13.104709163256473,1.5917409228355792,-1.5383826167765793,1.5383826167765793,0.07883061115947,2.8651336611040428,-2.7690887101978428,2.7690887101978428
7,2022,8,-19.617013902218456,1.1803444263291485,-1.1348890256730901,1.1348890256730901,0.03802096232223588,2.1246199673924675,-2.0428002462115624,2.0428002462115624
8,2022,9,-8.834786372538256,1.0901814346573468,-1.0549152146129488,1.0549152146129488,0.4252030230869964,1.9623265823832243,-1.898847386303308,1.898847386303308
9,2022,10,,,,,,,,
10,2022,11,,,,,,,,
11,2022,12,,,,,,,,
12,2022,annual,0.8179160218989857,1.0372408128913386,-0.5052788827390841,0.9250793034468051,0.8652348873790513,1.8670334632044097,-0.9095019889303513,1.6651427462042492
13,2000,1,-6.880980742031136,0.9653863729661175,-0.8586051874474845,0.8649539111309841,0.230817281728585,1.7376954713390116,-1.5454893374054721,1.5569170400357715
14,2000,2,-4.982213777075282,0.6585375494185838,-0.6180696008854649,0.6180696008854649,0.29882876565480815,1.1853675889534507,-1.112525281593837,1.112525281593837
15,2000,3,0.15864484825497405,0.6597991044090711,0.2563982783133112,0.5939882144258375,0.9168489251757238,1.187638387936328,0.46151690096396014,1.0691787859665076
