,Year,Month,NSE_degC,RMSE_degC,MeanBias_degC,MAE_degC,R2,RMSE_degF,MeanBias_degF,MAE_degF
0,2000,1,-7.880751037785869,1.1417731156652673,-0.8512165500174371,1.0150413838871613,0.07661520800149982,2.055191608197481,-1.5321897900313868,1.8270744909968903
1,2000,2,-2.5453264734873393,0.5671060062099045,-0.5093412404310268,0.5102834567520943,0.31645136421751396,1.020790811177828,-0.9168142327758483,0.9185102221537698
2,2000,3,0.8297003866274874,0.462492779689279,-0.28191665391657716,0.40241840241162063,0.8958212772423063,0.8324870034407021,-0.507449977049839,0.7243531243409171
3,2000,4,0.19438373723202695,0.778574051261044,-0.07188707534924615,0.6899578835743568,0.2022170649385307,1.4014332922698791,-0.1293967356286431,1.2419241904338423
4,2000,5,-0.8591001744779598,1.2175363519779243,0.026793147299597576,1.02331270461633,0.3052908047963438,2.191565433560264,0.048227665139275636,1.841962868309394
5,2000,6,-14.149617513856297,0.9020000054026641,-0.7166154823642891,0.7293356462118525,0.03457571483566217,1.6236000097247953,-1.2899078682557203,1.3128041631813345
6,2000,7,-7.794466850648041,0.8690586556154476,0.5482799313890184,0.6753631723369851,0.07843752281837478,1.5643055801078056,0.9869038765002331,1.2156537102065732
7,2000,8,-2.4292324225822255,0.4838586918002738,0.2795999626205348,0.3678946196409222,0.15571164911558746,0.8709456452404929,0.5032799327169627,0.6622103153536599
8,2000,9,-0.1853640010972526,0.7375077730245532,0.07403437752922618,0.5852464698158963,0.013860157870677495,1.3275139914441958,0.13326187955260713,1.0534436456686134
9,2000,10,-1.1876430962429128,1.2459314613090635,0.7560579262136939,1.0558264072820671,0.48885151932166276,2.2426766303563146,1.3609042671846492,1.900487533107721
10,2000,11,-0.3774570687753094,1.1395199348510836,0.9626746016393428,0.9687540150842023,0.6889369266104155,2.0511358827319506,1.732814282950817,1.7437572271515642
11,2000,12,0.686965554857242,0.42563488628459856,-0.1578393289234861,0.3431530787879439,0.7303260057503046,0.7661427953122775,-0.28411079206227496,0.617675541818299
12,2000,annual,0.7911792222536264,0.8818148012570016,0.0070705140594997384,0.6977331790280161,0.8304856623541991,1.587266642262603,0.01272692530709953,1.255919722250429
13,2001,1,-1.6880778691586156,1.3563622892207101,1.2512407123591465,1.2512407123591465,0.6053012539191904,2.4414521205972783,2.252233282246464,2.252233282246464
14,2001,2,-0.9492296861653169,1.1861602381209038,0.7515522920461607,0.9923974983302296,0.0769132511745949,2.135088428617627,1.3527941256830893,1.7863154969944133
15,2001,3,0.826737865085036,0.7819702357688119,0.1993770634866606,0.6233918729662444,0.8508524928026908,1.4075464243838613,0.35887871427598905,1.12210537133924
16,2001,4,-0.6223634530922244,1.5352486661937055,0.25361933532804115,1.3165060368827224,0.013157744889443594,2.76344759914867,0.4565148035904741,2.3697108663889
17,2001,5,-1.690987031797182,0.972576261793024,-0.7610883216012397,0.8226941970215097,0.07555365946727306,1.7506372712274434,-1.3699589788822315,1.4808495546387175
18,2001,6,-4.281772323055212,1.437608510742366,1.1936749758707732,1.2429179942930197,0.037021457606612955,2.587695319336259,2.1486149565673918,2.2372523897274355
19,2001,7,-13.219404833705052,0.897416720193116,0.6388055930010571,0.7057127171477107,0.007032218622965676,1.6153500963476088,1.1498500674019028,1.2702828908658792
20,2001,8,-1.9005633865039546,0.6005819559234463,0.45610220330533474,0.47249914805334897,0.17238824874686867,1.0810475206622034,0.8209839659496025,0.8504984664960281
21,2001,9,-0.924196679142431,0.7422201484799809,0.5860880236950604,0.5932178063788903,0.31069284958830173,1.3359962672639656,1.0549584426511087,1.0677920514820025
22,2001,10,-0.18858994442633414,0.6969443489319187,-0.13370871626696645,0.5920720542058736,0.022103839340719043,1.2544998280774537,-0.24067568928053962,1.0657296975705726
23,2001,11,0.3840496453335399,1.1553168330071957,0.47698800115341355,0.761547176120192,0.8730006738054543,2.079570299412952,0.8585784020761444,1.3707849170163455
24,2001,12,-1.813959056874495,1.0097544393420559,-0.433203071448165,0.7522137085513684,0.016830721275486446,1.8175579908157007,-0.779765528606697,1.3539846753924631
25,2001,annual,0.8079740470562168,1.0686045230076344,0.36739140714142965,0.8411708413231574,0.8335770163280324,1.923488141413742,0.6613045328545734,1.5141075143816833
26,2002,1,0.27649475589537575,0.981559606960772,0.4596532502319326,0.8388248582845814,0.4855698688802158,1.7668072925293896,0.8273758504174787,1.5098847449122466
27,2002,2,0.24854739779498747,0.8516039607199334,-0.014495487173647919,0.7768672353172779,0.32932869140722515,1.5328871292958801,-0.026091876912566255,1.3983610235711001
28,2002,3,0.20648869800687497,1.2907229294982725,0.9210454252403557,1.1650282928040108,0.8927092559464934,2.3233012730968907,1.6578817654326403,2.0970509270472193
29,2002,4,-0.07896597170101116,1.135663581119144,-0.6460746533611955,1.0144451014223947,0.5266430370121711,2.044194446014459,-1.162934376050152,1.8260011825603106
30,2002,5,-1.1858767245580029,0.8692520795854703,-0.02061557203483792,0.6747824403971919,0.07507500770603319,1.5646537432538468,-0.03710802966270826,1.2146083927149456
31,2002,6,-1.2321087570785125,0.5444876878328511,-0.04370030609555441,0.40761167875143556,0.02616971166756614,0.980077838099132,-0.07866055097199795,0.733701021752584
32,2002,7,-6.162809116417654,0.530789155260856,0.4416161510473372,0.4471707220260321,0.1789088027839501,0.9554204794695409,0.794909071885207,0.8049072996468578
33,2002,8,-2.600390846120889,0.611072834094413,0.18441556600738532,0.48849459035570275,0.10080197168345582,1.0999311013699435,0.33194801881329355,0.879290262640265
34,2002,9,-0.6181629278391103,0.49754829376500476,0.17757768292482481,0.42231150073513846,0.12718753624551588,0.8955869287770086,0.31963982926468465,0.7601607013232492
35,2002,10,-0.5869826652922847,0.881560531651726,0.40178842001959636,0.7370413503989296,0.06621711858689361,1.5868089569731068,0.7232191560352734,1.3266744307180733
36,2002,11,-0.03957099674687359,0.6030502647198444,0.08445519276770887,0.5110316680420032,0.013741673357694594,1.0854904764957198,0.15201934698187597,0.9198570024756058
37,2002,12,0.7793794212133386,0.583715270511389,-0.29747935884314874,0.4427698517979377,0.8388004226936674,1.0506874869205003,-0.5354628459176678,0.7969857332362879
38,2002,annual,0.8514718724082913,0.8211726543104032,0.14127398404914682,0.6603609762887915,0.8559210874148335,1.478110777758726,0.2542931712884643,1.1886497573198247
39,2003,1,-6.0444550663430245,0.8427715674717631,-0.7452173948633696,0.7452173948633696,0.052731373908695194,1.5169888214491736,-1.3413913107540654,1.3413913107540654
