,Year,Month,NSE_degF,RMSE_degF,MeanBias_degF,MAE_degF,R2,RMSE_degC,MeanBias_degC,MAE_degC
0,2022,1,0.5812339026884678,1.0640511098626377,-0.8636911242444026,0.8636911242444026,0.8938835296682393,0.5911395054792432,-0.47982840235800145,0.47982840235800145
1,2022,2,0.8727653424280924,0.5707986225628412,0.03615090964440581,0.43931455483255194,0.9266061691729478,0.3171103458682451,0.02008383869133656,0.24406364157363997
2,2022,3,0.8946516107319924,0.8036876022386282,0.5539345423915426,0.6001855568287053,0.9533211927850752,0.44649311235479344,0.3077414124397459,0.33343642046039185
3,2022,4,0.8593098865464569,1.2590385162495181,0.4848315702521347,0.681636778087191,0.8891582777488204,0.6994658423608434,0.26935087236229704,0.3786870989373283
4,2022,5,0.9883525489755441,0.5300201471148008,0.021302741497152968,0.3332121077133269,0.9894446403904573,0.29445563728600044,0.011834856387307205,0.18511783761851494
5,2022,6,0.9943269969126727,0.5586527952901974,-0.008228647414374861,0.40880270499031973,,0.31036266405010965,-0.004571470785763812,0.22711261388351095
6,2022,7,0.990767538402197,0.931859583123866,-0.16531343666031548,0.6630676626210151,0.9910982078712787,0.5176997684021477,-0.0918407981446197,0.36837092367834173
7,2022,8,0.9913608155966285,1.0806292321192033,-0.011773182342339858,0.8147590552363063,0.9960934339430719,0.6003495733995573,-0.006540656856855476,0.4526439195757257
8,2022,9,0.9854944790748419,1.3727809331693126,-0.47139892068545336,1.172310251052007,,0.7626560739829514,-0.2618882892696963,0.6512834728066705
9,2022,10,,,,,,,,
10,2022,11,,,,,,,,
11,2022,12,,,,,,,,
12,2022,annual,0.9891225558802325,0.9654989138485556,-0.032465445020465326,0.6813015275493408,,0.5363882854714197,-0.01803635834470296,0.3785008486385227
13,2000,1,0.10404255958342179,1.7976657793781634,-1.4622629460652816,1.5131577195551384,0.9733769738357461,0.9987032107656463,-0.8123683033696009,0.8406431775306324
14,2000,2,0.34798159620243785,1.2003499428757098,-0.8224406278357568,0.9203813016758824,0.848051905343168,0.6668610793753943,-0.45691145990875376,0.5113229453754902
15,2000,3,0.3817711159455801,0.9072340925455101,-0.7250527561196283,0.7431454792487957,0.79647245976695,0.5040189403030612,-0.4028070867331268,0.41285859958266424
16,2000,4,0.9578370497111198,0.7104577401446704,-0.540959990915989,0.620534385393,0.9857798413983205,0.3946987445248169,-0.3005333282866606,0.34474132521833334
17,2000,5,0.9435169227344588,1.0157337369455963,-0.6680174722934553,0.7798628972416946,0.967966889309179,0.5642965205253313,-0.3711208179408085,0.43325716513427476
18,2000,6,0.9654909513059037,1.4042420646504492,-1.0120699286849795,1.0998227248005334,0.9836331659131492,0.7801344803613607,-0.5622610714916553,0.6110126248891853
19,2000,7,0.9833774978248542,1.2170213363051203,-0.840881924763996,0.9140585416058901,0.9918708235737876,0.6761229646139557,-0.46715662486888665,0.5078103008921612
20,2000,8,0.984657204290103,1.2340576376553816,-0.6104022944102359,0.954330608707381,0.9884295506827818,0.685587576475212,-0.33911238578346437,0.5301836715041005
21,2000,9,0.9808564931772045,1.224955632720723,-0.576712173055495,1.037963390914494,0.9862458414398317,0.6805309070670683,-0.32039565169749723,0.5766463282858301
22,2000,10,0.9695781478114972,1.3255825274420845,-0.023499605916723867,1.2006063334439006,0.974232573444438,0.7364347374678247,-0.013055336620402147,0.6670035185799448
23,2000,11,0.7931091129964225,1.9135826004225922,-0.4842529557015101,1.7950595957127744,0.8097779927384532,1.063101444679218,-0.2690294198341723,0.9972553309515413
24,2000,12,0.5997243211955899,1.6460141984068075,-0.598177416405463,1.591336134198482,0.6529434186965611,0.9144523324482263,-0.33232078689192385,0.8840756301102677
25,2000,annual,0.9666795295010037,1.3429101102784304,-0.6691808827720104,1.0951476831307496,0.975314959859153,0.7460611723769058,-0.3717671570955613,0.6084153795170831
26,2001,1,0.6371229596977261,0.8716050183846721,0.764112865420418,0.7741128654204184,0.9264263023800441,0.4842250102137067,0.42450714745578777,0.43006270301134353
27,2001,2,0.7918899406610859,0.4249404919751303,0.33010989462536844,0.33169492514171867,0.9478905182932486,0.2360780510972946,0.18339438590298246,0.18427495841206593
28,2001,3,0.9219748435841761,0.8338733399175439,0.5176639144913455,0.7688652139277472,0.9527836319222798,0.4632629666208577,0.28759106360630304,0.42714734107097063
29,2001,4,0.9577368228394271,0.8645051164285088,0.15757568755552234,0.6967638803929622,0.9821968674422675,0.48028062023806045,0.08754204864195686,0.3870910446627568
30,2001,5,0.9623449961778945,1.3304181874904906,0.07526520399641821,0.817038872801983,0.965077138574284,0.7391212152724947,0.04181400222023234,0.45391048488999053
31,2001,6,0.98901279667574,0.9387676284216045,0.21131974634511078,0.6754619826378431,0.9928694463599229,0.5215375713453358,0.11739985908061709,0.3752566570210239
32,2001,7,0.9853600902285691,1.3105185977860716,0.563764739556996,1.0681854556861918,0.9923297648504684,0.7280658876589287,0.31320263308722,0.5934363642701066
33,2001,8,0.9721782173043678,1.9129757380473802,1.1495349925447764,1.6257140241087167,0.9861126047981044,1.0627642989152113,0.6386305514137647,0.903174457838176
34,2001,9,0.9445654717139055,2.593038792764506,1.8013956537848692,2.0174084872646523,0.9728327684969562,1.4405771070913922,1.000775363213816,1.1207824929248067
35,2001,10,0.9097915179271836,2.735800667687051,2.090650918371162,2.1250538038893936,0.9634627729966689,1.5198892598261395,1.1614727324284233,1.1805854466052186
36,2001,11,0.8662307061155118,2.061291018976387,1.2291618110181297,1.6501581789352864,0.9337935394128795,1.1451616772091038,0.6828676727878499,0.9167545438529369
37,2001,12,0.803619064332838,0.970747696920379,-0.6473141982297678,0.7099668979263675,0.9371284881546302,0.5393042760668773,-0.35961899901653765,0.39442605440353745
38,2001,annual,0.9633188772426321,1.6758802231543517,0.7643490746793412,1.1845666424140684,0.9709752023746456,0.9310445684190842,0.42463837482185623,0.6580925791189268
39,2002,1,0.5939697379371365,0.6728882017235102,0.4724629068340909,0.5262086528253337,0.8159508133481703,0.3738267787352834,0.26247939268560605,0.2923381404585187
40,2002,2,0.5551991844413142,1.0398937600157814,0.5211665657070936,0.9369220876456503,0.7155271765751079,0.577718755564323,0.28953698094838537,0.5205122709142501
41,2002,3,0.6580346793235163,0.9776239957219736,0.42406589067922684,0.8695953810141765,0.9604219094147527,0.5431244420677631,0.23559216148845935,0.48310854500787587
42,2002,4,0.8469351030244552,1.807337888633261,-0.013584822373875838,1.1933746000358876,0.8589305036690441,1.0040766047962562,-0.007547123541042132,0.6629858889088264
43,2002,5,0.9812169435078119,0.8435920623135886,0.09716204800125323,0.7135500103678735,0.9849864341983141,0.4686622568408826,0.0539789155562518,0.39641667242659634
44,2002,6,0.9806040626087386,1.1473153944268004,-0.1695893152843491,0.8036936041182747,0.9904344593504971,0.6373974413482224,-0.09421628626908282,0.4464964467323748
45,2002,7,0.9914921551746734,1.0289052219935577,-0.09523698456120613,0.7285624698132287,0.9942633817319201,0.5716140122186432,-0.05290943586733674,0.40475692767401594
46,2002,8,0.9928753118776728,0.9450230523633746,0.32472415345688277,0.6829657088877534,0.9941159053855962,0.5250128068685415,0.180402307476046,0.3794253938265297
47,2002,9,0.995247451174505,0.7164911087863984,0.26456568951737414,0.5849893634041036,0.9970916838757884,0.39805061599244357,0.14698093862076342,0.32499409078005753
48,2002,10,0.9763046576541773,1.358465097366333,0.7682943185595258,0.9102381152712117,0.9853399096809822,0.7547028318701849,0.4268301769775143,0.5056878418173398
49,2002,11,0.8432591359470238,2.0902535330319023,0.7717046967071383,1.58456476275646,0.8718448878896851,1.1612519627955014,0.4287248315039657,0.8803137570869223
50,2002,12,,,,,,,,
51,2002,annual,0.9801808491704712,1.2127878048959475,0.2788751985087754,0.8552939689145541,0.9824699541254469,0.6737710027199708,0.15493066583820855,0.47516331606364115
52,2003,1,0.9161327316503092,0.5191533842681315,-0.3682140122438223,0.39819418597469114,0.96327382026249,0.2884185468156286,-0.20456334013545682,0.22121899220816174
53,2003,2,0.8317104690763432,0.541532699737895,0.374658712359132,0.5064607304948416,0.9673662891361716,0.3008514998543861,0.20814372908840667,0.2813670724971342
54,2003,3,0.8273426414105584,0.787121075452025,0.45459479685181325,0.7495769559347593,0.9785620639499752,0.43728948636223613,0.25255266491767403,0.41643164218597734
55,2003,4,0.9304980096774614,0.649218064777802,0.44135095099803473,0.6053807800086393,0.9709949696408426,0.36067670265433444,0.24519497277668595,0.3363226555603551
56,2003,5,0.9561217013992188,0.7391295026944297,0.2806534285146556,0.5467723740276428,0.9665545072515122,0.41062750149690536,0.1559185713970309,0.3037624300153571
57,2003,6,0.9841086617537674,0.9676995179170448,0.028174828472729896,0.5416650873834642,0.9850323499685066,0.5376108432872471,0.015652682484849943,0.300925048546369
58,2003,7,0.990358419425621,0.927949694819583,0.18651564443501717,0.5662235498720863,0.9912157978779267,0.5155276082331016,0.10361980246389843,0.31456863881782576
59,2003,8,0.984453804005506,1.2330388399968493,0.10866957279659144,0.9093953626367406,0.984756770809158,0.6850215777760273,0.060371984886995245,0.5052196459093004
60,2003,9,0.982870231046039,1.2334117479851467,0.4147204639931559,0.92314769007212,0.987573245860542,0.6852287488806371,0.2304002577739755,0.5128598278178444
61,2003,10,0.9748484313623986,1.208633171675265,0.5118102757296801,1.0388556565480178,0.9864881224106473,0.671462873152925,0.28433904207204447,0.5771420314155654
62,2003,11,0.9087953116867571,1.3949506596722565,0.878270964050031,1.2444879955809713,0.9602671022184589,0.7749725887068092,0.48792831336112835,0.6913822197672063
63,2003,12,0.7630781605463535,1.5378748500386463,0.9774318328055873,1.299758174866185,0.8931520316809664,0.8543749166881368,0.543017684891993,0.7220878749256584
64,2003,annual,0.9793060274506397,1.0453319531321579,0.3422520605722494,0.7773698153856502,0.9824070797481009,0.5807399739623099,0.19014003365124965,0.43187211965869454
65,2004,1,0.41634670966205434,1.0168513038769902,-0.9708405381270635,0.9708405381270635,0.9841821882215348,0.5649173910427723,-0.5393558545150353,0.5393558545150353
66,2004,2,0.5943908716613225,0.9222162746030189,-0.09041370468158966,0.882911022847702,0.8575928993919419,0.512342374779455,-0.050229835934216475,0.4905061238042788
67,2004,3,0.5434507534571951,0.8632446131633912,-0.02814773845364876,0.7740117909434471,0.5498506644936287,0.47958034064632843,-0.015637632474249312,0.4300065505241373
68,2004,4,0.9800572405603755,0.6009031155501596,0.11561950255663807,0.4900081754897596,0.9814483978793639,0.3338350641945331,0.06423305697591003,0.2722267641609776
69,2004,5,0.9854593488827001,0.7023726890802032,0.0916940003849422,0.49246533383288793,0.9858323500107317,0.39020704948900176,0.05094111132496789,0.2735918521293822
70,2004,6,0.982542718605059,1.0856579588583377,-0.1274536546494565,0.6215460955449522,0.9832352862638679,0.6031433104768543,-0.07080758591636471,0.3453033864138623
71,2004,7,0.9917221053279484,0.9765077797667969,-0.07971995777561362,0.6308249008102733,0.9918033186608485,0.542504322092665,-0.044288865430896454,0.35045827822792963
72,2004,8,0.9921235586875925,0.9791858402061343,-0.11399014034461101,0.7716476541081112,0.9923643384622551,0.5439921334478524,-0.06332785574700611,0.42869314117117285
73,2004,9,0.9838834692807029,1.193526359410249,0.29137579266296054,1.0555289659081273,0.9928994654867234,0.6630701996723606,0.16187544036831142,0.5864049810600707
74,2004,10,0.9514544070388922,1.635365729822917,0.5169600392875016,1.2888150215464205,0.9668721382348628,0.9085365165682872,0.28720002182638976,0.7160083453035669
75,2004,11,0.8602922011438823,1.8317616890319228,0.15544494867699868,1.4733608292992426,0.8952393235354221,1.0176453827955128,0.08635830482055482,0.8185337940551347
76,2004,12,0.8258592742316666,0.9302885187985414,0.0617286060814084,0.896361326582271,0.8505568264304698,0.5168269548880785,0.03429367004522689,0.4979785147679283
77,2004,annual,0.98119873853276,1.1418176161623468,0.01570917970120518,0.8549070841718293,0.9823986728060915,0.6343431200901927,0.0087273220562251,0.4749483800954607
78,2005,1,0.3828155150294211,1.3306738217791203,1.1036688049816865,1.1350396396332385,0.9254373768351132,0.7392632343217335,0.6131493361009369,0.6305775775740213
79,2005,2,0.33353459414324205,1.3669427758433035,1.2038233693148082,1.2038233693148082,0.9516134278591095,0.7594126532462797,0.668790760730449,0.668790760730449
80,2005,3,0.6484135404660487,1.5727509308722436,1.363108581198467,1.4136276079323973,0.9149829834559214,0.8737505171512464,0.7572825451102594,0.785348671073554
81,2005,4,0.8003044762003542,1.1543221554157599,0.8720053210329203,1.0937451074984028,0.9446021715335501,0.6412900863420888,0.4844474005738446,0.607636170832446
82,2005,5,0.946114686342329,1.0279577784390588,0.6829280847953052,0.921723078368539,0.9874332162027192,0.571087654688366,0.3794044915529473,0.5120683768714105
83,2005,6,0.9685940947142371,1.1980405846543742,0.5945585115090241,0.9356858943034557,0.9826786674636597,0.6655781025857634,0.33031028417168,0.5198254968352531
84,2005,7,0.9894107674817185,0.9910161733257777,0.51156947268305,0.7774945791890282,0.9929801324135339,0.5505645407365432,0.28420526260169443,0.4319414328827934
85,2005,8,0.9840749157011985,1.2633322809069214,0.8254497640567883,0.971870528800918,0.9910076373666341,0.7018512671705118,0.45858320225377125,0.5399280715560655
86,2005,9,0.9787582663167439,1.282926980820515,0.6956139467488271,0.964328657854798,0.9862172906908827,0.7127372115669528,0.38645219263823727,0.5357381432526656
87,2005,10,0.9539714507555023,1.443803625737839,0.6726178620610015,1.2148490536874732,0.971544168203656,0.8021131254099105,0.3736765900338897,0.6749161409374851
88,2005,11,0.8320472664806216,1.6413717976054154,0.8305276301840655,1.3603467236579472,0.9149909890657993,0.9118732208918974,0.46140423899114746,0.7557481798099707
89,2005,12,0.833143774165469,1.0287378220801129,0.17267458537188796,0.7191304515525837,0.8625589199609807,0.5715210122667294,0.09593032520660441,0.39951691752921314
90,2005,annual,0.9723250345825549,1.2571309760635294,0.7461437231912289,1.0218224649181593,0.9821068281334616,0.6984060978130718,0.4145242906617938,0.5676791471767552
91,2006,1,0.5466985128382018,1.1785980153546263,-1.039241258463114,1.039241258463114,0.9706069873195814,0.6547766751970145,-0.57735625470173,0.57735625470173
92,2006,2,0.6417637531244943,1.00430829832259,-0.12190002311513519,0.9016931167905141,0.7021404972845754,0.5579490546236611,-0.06772223506396399,0.5009406204391745
93,2006,3,0.8198151888945651,0.47579023513454227,-0.2482381144911198,0.33808678327914093,0.9363232170799077,0.264327908408079,-0.13791006360617766,0.18782599071063386
94,2006,4,0.9162458793372786,0.45548968598130185,0.07951191001291355,0.35094790021391564,0.918798962912685,0.2530498255451677,0.044173283340507526,0.19497105567439757
95,2006,5,0.9403505927016003,1.1245934823971306,-0.030494653702319317,0.6778358874371962,0.9499352902174418,0.6247741568872948,-0.016941474279066285,0.37657549302066456
96,2006,6,0.9749307817129581,1.162439742581282,-0.20147589473494223,0.7405397798342738,0.9757043124641398,0.6457998569896011,-0.11193105263052346,0.41141098879681876
97,2006,7,0.978864314886302,1.3898755357182289,0.25060509170132433,0.9018670389627378,0.9807621849240881,0.772153075399016,0.13922505094518017,0.5010372438681876
98,2006,8,0.9736010400833547,1.614109196619216,0.6815270697477811,1.0871342646946955,0.9828029203935691,0.89672733145512,0.37862614985987836,0.6039634803859419
99,2006,9,0.9699409124225034,1.6343163501480542,0.9380234945938221,1.2845410554828058,0.9842120649243253,0.9079535278600301,0.5211241636632344,0.7136339197126699
100,2006,10,0.9516982499514762,1.6714689311587065,1.0051221518043194,1.361125824629785,0.9731447365963604,0.9285938506437258,0.5584011954468441,0.7561810136832139
101,2006,11,0.8484865089136935,2.3949256657420306,1.5153263333660236,1.835146470012914,0.9120867204722088,1.3305142587455725,0.8418479629811242,1.0195258166738412
102,2006,12,0.7553545838579607,1.9505979675686769,0.8532620691733358,1.4009993270833012,0.8139757740663505,1.0836655375381539,0.47403448287407546,0.7783329594907229
103,2006,annual,0.9652493651799865,1.4500167365849153,0.35609343803748295,1.0058892053722805,0.9724349865522269,0.8055648536582862,0.19782968779860163,0.5588273363179336
104,2007,1,0.8400598147416685,0.7247302824272094,-0.586094325040162,0.5910728029630955,0.9929222371293278,0.402627934681783,-0.32560795835564554,0.3283737794239419
105,2007,2,0.617458283053801,1.0746491603914552,0.14755449211613272,1.0185422449700121,0.8642767291039303,0.5970273113285862,0.08197471784229596,0.5658568027611178
106,2007,3,0.4788140028009106,1.2227377822738237,0.35539396752646396,1.037670933862986,0.523165466496573,0.6792987679299021,0.19744109307025776,0.5764838521461033
107,2007,4,0.8709931505917807,1.2805283200755564,0.26023140016980634,0.9972073427418556,0.8767630886823876,0.711404622264198,0.14457300009433685,0.5540040793010309
108,2007,5,0.9561084447213151,1.2653619428360607,-0.24092282943187615,0.9113536588243996,0.9721771217588798,0.7029788571311448,-0.1338460163510423,0.5063075882357775
109,2007,6,0.9787194098498431,1.2177566996990745,-0.15225708971578047,0.8531943634956829,0.9829842640221854,0.6765314998328191,-0.08458727206432248,0.4739968686087127
110,2007,7,0.9884275794250752,1.0914171109126802,-0.16290553031144667,0.7802308949967776,0.99205351197908,0.6063428393959335,-0.09050307239524814,0.43346160833154307
111,2007,8,0.9925281725709983,0.9988184847843191,-0.10122290708466067,0.6886233846530132,0.996634866698303,0.5548991582135107,-0.056234948380367036,0.38256854702945176
112,2007,9,0.9934799995367838,0.9299864763186021,-0.0613125388236481,0.6974340492413981,0.9958177483209265,0.5166591535103345,-0.03406252156869339,0.3874633606896656
113,2007,10,0.9708030057167334,1.323745202764861,-0.7197992423457429,0.9742083444838127,0.9803495261748113,0.7354140015360339,-0.39988846796985716,0.5412268580465626
114,2007,11,0.7129477120100784,2.3166128466753433,-0.7146700141722128,1.3490713939778638,0.8539848755815561,1.2870071370418574,-0.3970388967623404,0.7494841077654799
115,2007,12,0.7960963403368762,1.2102320748976347,-0.3029472179607995,0.6916506923466145,0.9017130031411895,0.6723511527209082,-0.16830400997822192,0.384250384637008
116,2007,annual,0.9779197278659155,1.2925049243994189,-0.20865928497021388,0.8813543060141075,0.9798236949507066,0.7180582913330105,-0.11592182498345216,0.48964128111894856
117,2008,1,0.9523801948248862,0.3323558247835794,-0.3073575228996528,0.3073575228996528,0.9992285128064085,0.18464212487976633,-0.170754179388696,0.170754179388696
118,2008,2,0.7807167951074616,0.4762707200842199,-0.36233512907103793,0.3897941614741731,0.9531657715659902,0.26459484449123327,-0.2012972939283544,0.21655231193009616
119,2008,3,0.7116431624873012,0.9962102784909763,0.17143588992578634,0.7746910759148352,0.7411758807409635,0.553450154717209,0.0952421610698813,0.43038393106379735
120,2008,4,0.8185558315062023,1.0424691638218817,0.06426681214554943,0.642881408187667,0.8345695302332153,0.579149535456601,0.03570378452530524,0.3571563378820372
121,2008,5,0.9496244991914512,1.2286734001986643,-0.26557720012591923,0.5822975099573833,0.9519857880932815,0.6825963334437024,-0.14754288895884402,0.3234986166429907
122,2008,6,0.9925936255806725,0.6784556564564947,-0.2713367847416518,0.4780310816064147,0.9937992353964484,0.37691980914249706,-0.15074265818980656,0.26557282311467484
123,2008,7,0.992466162297691,0.9022678096871413,0.1762097527504633,0.6306272684291169,0.9941396686507618,0.501259894270634,0.09789430708359072,0.3503484824606205
124,2008,8,0.9916248775605215,1.0684599150913008,0.13770897474753727,0.8942531463493197,0.9926326877480001,0.5935888417173893,0.07650498597085403,0.4968073035273998
125,2008,9,0.9867437391620507,1.283572981180512,0.4785654330973425,1.1235141918863494,0.9932608003007779,0.7130961006558401,0.26586968505407915,0.6241745510479718
126,2008,10,0.8988021833628016,2.5820301674685755,-0.7386277289997374,1.8925529294853194,0.9739672092331279,1.4344612041492086,-0.4103487383331874,1.0514182941585108
127,2008,11,0.4309368254767796,3.2977021958010453,-1.057316977650234,1.8977476801228592,0.8372876533389707,1.8320567754450252,-0.5873983209167967,1.0543042667349218
128,2008,12,0.4485520659465676,2.228136685938863,-0.7073224554506553,1.2437774723681974,0.8289715924631709,1.2378537144104795,-0.3929569196948085,0.6909874846489985
129,2008,annual,0.9656884634146206,1.6161226557263453,-0.23732999652260234,0.9071446907695924,0.9699197509358712,0.8978459198479696,-0.1318499980681124,0.5039692726497735
130,2009,1,0.5911050855895813,1.4113228266859188,-0.8172722944289463,1.1359215094007047,0.7298489772587256,0.7840682370477327,-0.45404016357163685,0.6310675052226137
131,2009,2,0.8874259994424826,0.6008288955229386,0.242271325633994,0.5398272424814579,0.959193506148595,0.333793830846077,0.13459518090777445,0.2999040236008099
132,2009,3,0.6919000547582302,0.5261103570578789,-0.24549763804020275,0.45162874453553137,0.8463566976241027,0.2922835316988216,-0.13638757668900153,0.2509048580752952
133,2009,4,0.9218089131133403,0.8755853727026577,-0.5090950926473874,0.6930096805605211,0.9510085731998983,0.48643631816814314,-0.28283060702632634,0.3850053780891784
134,2009,5,0.9627121686895987,0.9764870681000969,-0.5396839216325495,0.8598539034257211,0.9893459721442963,0.5424928156111649,-0.29982440090697193,0.4776966130142895
135,2009,6,0.972089771712155,1.377885230829415,-0.2995220087527114,1.0493873118977672,0.9735539463166842,0.7654917949052304,-0.16640111597372856,0.5829929510543151
136,2009,7,0.9749109463095549,1.5705704286232882,0.20492667003713533,1.2633123449953239,0.9774556792031812,0.8725391270129379,0.11384815002063073,0.7018401916640687
137,2009,8,0.9766295039765934,1.7628916965022567,0.6035078744703056,1.4953954810552965,0.981909983913188,0.9793842758345871,0.3352821524835031,0.8307752672529425
138,2009,9,0.9562351054744289,2.176476700695429,1.0103832195735707,1.842557978704081,0.9748648469575847,1.2091537226085716,0.5613240108742059,1.0236433215022671
139,2009,10,0.9316328772659168,1.8200591795244065,0.28606782147804727,1.656035913169771,0.9822666495962885,1.0111439886246703,0.15892656748780404,0.920019951760984
140,2009,11,0.8468162330502722,1.900465120535555,-0.3044875863468995,1.3886622566679918,0.9584890543714579,1.0558139558530861,-0.16915977019272194,0.7714790314822176
141,2009,12,0.8057291446486292,1.3638102141782242,-0.6177294445372252,0.9967789136541142,0.9090826828548481,0.7576723412101245,-0.3431830247429029,0.5537660631411745
142,2009,annual,0.9671758498159193,1.5448734488623026,0.01754420415389125,1.1959745147691607,0.9747126919740114,0.8582630271457237,0.009746780085495139,0.664430285982867
143,2010,1,0.8679755157374572,0.6254769619654211,-0.5514953380235474,0.5524218255893159,0.9919170249260991,0.3474872010919006,-0.3063862989019708,0.30690101421628657
144,2010,2,0.5188110923132869,0.7692397746159915,-0.5981845411212305,0.6218938243686651,0.8864901610874701,0.42735543034221746,-0.33232474506735027,0.34549656909370285
145,2010,3,0.7685214959978747,0.5694896361276282,-0.0629562242972345,0.4153637447661622,0.7964175726480939,0.3163831311820156,-0.03497568016513028,0.23075763598120122
146,2010,4,,,,,,,,
147,2010,5,0.966740713677192,0.6944062187844984,-0.35232713846468666,0.4772806946062573,0.9755215742165037,0.38578123265805464,-0.19573729914704813,0.2651559414479207
148,2010,6,0.9847231378621667,0.7726381588207442,-0.4766462973526745,0.6313251082615406,0.9906453262842138,0.42924342156708006,-0.2648034985292636,0.3507361712564115
149,2010,7,0.9911703486350406,0.902638011830824,-0.42378270266728474,0.6883077102662238,0.9931658730916495,0.5014655621282356,-0.23543483481515817,0.3823931723701243
150,2010,8,0.9852541509497733,1.2306922697191094,-0.4071319931582196,0.8650378107721588,0.987158173315274,0.6837179276217275,-0.2261844406434553,0.4805765615400882
151,2010,9,0.9874882112205803,0.9586275450512417,-0.2761080613522591,0.8374302964474652,0.991454086487886,0.532570858361801,-0.15339336741792173,0.46523905358192513
152,2010,10,0.9798224241052682,1.1302016085004563,-0.35418223238768526,1.0244876234923268,0.9861624983861291,0.6278897825002535,-0.19676790688204737,0.5691597908290704
153,2010,11,0.9540650053097341,1.1510830378570218,-0.39162295675332337,1.0665339514015952,0.9687544734651283,0.6394905765872343,-0.21756830930740187,0.5925188618897751
154,2010,12,0.7733278883591099,1.3495448417652347,-1.0198094422509163,1.1401317887695275,0.9157485432514414,0.7497471343140193,-0.566560801250509,0.6334065493164042
155,2010,annual,0.9827598852434368,0.9593804584518566,-0.42273006199559043,0.7603757651523169,0.9866027829858632,0.5329891435843648,-0.23485003444199468,0.42243098064017603
156,2011,1,0.7560150688269044,0.7244783773038914,-0.5744325416236101,0.5801024814470679,0.9693832046316506,0.4024879873910508,-0.3191291897908945,0.3222791563594822
157,2011,2,0.7024236154534378,1.018265346005873,0.360942380192434,0.9195912615796272,0.792874966550888,0.5657029700032628,0.20052354455135224,0.510884034210904
158,2011,3,0.7381859920995651,0.5187135258250929,0.14056881293633694,0.487120524553127,0.8051353433469666,0.2881741810139405,0.07809378496463164,0.2706225136406261
159,2011,4,0.5555854735485124,1.0429606493631487,0.1889701655350293,0.6521143808486171,0.6944320410126666,0.5794225829795271,0.10498342529723849,0.3622857671381206
160,2011,5,0.9696168926595141,0.658673245799369,0.03210252320270792,0.34957954548683134,0.9726600096398941,0.36592958099964945,0.01783473511261551,0.1942108586037952
161,2011,6,0.978233155571854,0.9399469437998291,0.03348477647465613,0.4707486880534996,0.9801585302945944,0.5221927465554607,0.01860265359703118,0.2615270489186109
162,2011,7,0.9858691401228935,1.0338820223400513,0.2554806934191375,0.5319641070898979,0.9867822982264786,0.5743789013000286,0.1419337185661875,0.2955356150499433
163,2011,8,0.9781218720442317,1.4551067247929972,0.5536503992835816,0.9811100031416705,0.9815014461245252,0.8083926248849984,0.3075835551575453,0.5450611128564836
164,2011,9,0.9696329740071615,1.7239008843529688,1.124086980634045,1.266243495692222,0.9827195896274002,0.9577227135294271,0.6244927670189139,0.7034686087179011
