,Year,Month,NSE_degC,RMSE_degC,MeanBias_degC,MAE_degC,R2,RMSE_degF,MeanBias_degF,MAE_degF
0,2000,1,-0.7381388279882837,0.8072141478928707,-0.7598850903205563,0.7625803064298334,0.8158442101494424,1.4529854662071673,-1.3677931625770015,1.3726445515737002
1,2000,2,-18.480640279762266,0.7831430429075958,-0.7670992887742829,0.7670992887742829,0.21286433412878647,1.4096574772336725,-1.3807787197937094,1.3807787197937094
2,2000,3,-5.793662114321327,0.5676045056329769,-0.46831303066481605,0.5108189668049846,0.7484434436351994,1.0216881101393585,-0.8429634551966689,0.9194741402489723
3,2000,4,0.1978519297659297,0.4114040439084821,-0.02912878443895123,0.3210010709079303,0.20707886321710026,0.7405272790352678,-0.052431811990112216,0.5778019276342745
4,2000,5,-1.6199430269075816,0.38780353261487943,-0.11985054080659156,0.3451431747343938,0.32309617242262256,0.698046358706783,-0.21573097345186482,0.6212577145219089
5,2000,6,-26.507650385145944,0.7358232402475496,-0.6310217211060063,0.6310217211060063,0.25246016722107767,1.3244818324455894,-1.1358390979908113,1.1358390979908113
6,2000,7,-1.4278004708231782,0.412393338686706,0.024313677408655157,0.3240581156584056,0.3305745346895688,0.7423080096360709,0.043764619335579284,0.5833046081851301
7,2000,8,-0.7776314095233876,0.2593517942376297,0.03232091904734885,0.2142079368875272,0.0030783540270436084,0.4668332296277335,0.058177654285227934,0.385574286397549
8,2000,9,-1.6461747092027141,0.37662476888299323,0.28917957341943423,0.33803080013646625,0.353055554289174,0.6779245839893878,0.5205232321549816,0.6084554402456392
9,2000,10,-17.219472672593977,0.9981820767840421,0.9854589528246528,0.9854589528246528,0.8720530996507299,1.7967277382112758,1.773826115084375,1.773826115084375
10,2000,11,-4.05689521444628,0.7029855956435118,0.684971456499513,0.684971456499513,0.9069834629543939,1.2653740721583213,1.2329486216991234,1.2329486216991234
11,2000,12,0.9023613237335262,0.2119752119982612,-0.012638677322970826,0.16285655655943757,0.9028013494779932,0.38155538159687014,-0.022749619181347488,0.2931418018069876
