,Year,Month,NSE_degF,RMSE_degF,MeanBias_degF,MAE_degF,R2,RMSE_degC,MeanBias_degC,MAE_degC
0,2022,1,0.5812339026884678,1.0640511098626377,-0.8636911242444026,0.8636911242444026,0.8938835296682393,0.5911395054792432,-0.47982840235800145,0.47982840235800145
1,2022,2,0.8727653424280924,0.5707986225628412,0.03615090964440581,0.43931455483255194,0.9266061691729478,0.3171103458682451,0.02008383869133656,0.24406364157363997
2,2022,3,0.9048783416772109,0.7636828284525354,0.4906783462481866,0.5505921307826398,0.951092306446358,0.42426823802918634,0.27259908124899257,0.3058845171014665
3,2022,4,0.8770083504455797,1.1771858668380002,0.37341572375165966,0.6127069617760464,0.8947860086916387,0.6539921482433334,0.20745317986203313,0.34039275654224804
4,2022,5,0.988407854658003,0.528760300402981,-0.09859335222382945,0.29322332170950716,0.9913597283957464,0.2937557224461006,-0.05477408456879414,0.16290184539417063
5,2022,6,0.9947779291694594,0.5359901952085617,-0.06810396831218539,0.3876365646986203,,0.29777233067142317,-0.0378355379512141,0.21535364705478904
6,2022,7,0.9908571876658815,0.9273242642104816,-0.21558553441637918,0.6715881924911637,0.9914062686134438,0.5151801467836009,-0.11976974134243287,0.37310455138397985
7,2022,8,0.9912847145741495,1.08537833088971,-0.0683673844018484,0.825199935051339,0.9960738992862295,0.6029879616053945,-0.037981880223249116,0.458444408361855
8,2022,9,0.9855289863016671,1.3711471045905836,-0.4857410427337128,1.1656328150110125,,0.7617483914392131,-0.26985613485206267,0.6475737861172292
9,2022,10,,,,,,,,
10,2022,11,,,,,,,,
11,2022,12,,,,,,,,
12,2022,annual,0.9894156803768078,0.9524009768237663,-0.08961003248402855,0.6653603505392917,,0.5291116537909812,-0.049783351380015856,0.3696446391884954
