,Year,Month,NSE_degC,RMSE_degC,MeanBias_degC,MAE_degC,R2,RMSE_degF,MeanBias_degF,MAE_degF
0,2000,1,-1.343663114758996,0.706322905103102,-0.6490765305601436,0.6652142575453526,0.7394649732279404,1.2713812291855837,-1.1683377550082585,1.1973856635816347
1,2000,2,-10.350180297428327,0.6065955874014491,-0.5830166620223622,0.5830166620223622,0.2628916813459188,1.0918720573226084,-1.049429991640252,1.049429991640252
2,2000,3,-0.6198059670637952,0.5013932006755534,-0.35560522477231415,0.4236918773593458,0.9539212241642142,0.9025077612159961,-0.6400894045901655,0.7626453792468225
3,2000,4,0.24741309764375785,0.42459468582559423,0.12427722389953134,0.3368692874154233,0.31195189946452667,0.7642704344860697,0.22369900301915643,0.606364717347762
4,2000,5,-1.2194152948815487,0.4371401522418916,0.006129960751499183,0.3664810553760395,0.0629779987582742,0.7868522740354049,0.01103392935269853,0.6596658996768711
5,2000,6,-25.45080635625646,0.6997668770531175,-0.5753741612208311,0.5755421321586773,0.11262385909148832,1.2595803786956115,-1.035673490197496,1.0359758378856192
6,2000,7,-2.365961052553562,0.4602928843085827,0.08939373663041443,0.3510335535105376,0.15371423807287307,0.8285271917554489,0.16090872593474598,0.6318603963189677
7,2000,8,-1.963408121034539,0.30191588281446635,0.09672649297086662,0.25266075856031306,0.0201529257568349,0.5434485890660394,0.1741076873475599,0.4547893654085635
8,2000,9,-1.342976731224923,0.42032780017630994,0.3156575773044295,0.3656383558605215,0.20837467849371996,0.7565900403173579,0.5681836391479731,0.6581490405489387
9,2000,10,-59.791686639101734,0.9618039160532853,0.9447212509173482,0.9447212509173482,0.3379877276886335,1.7312470488959135,1.7004982516512268,1.7004982516512268
10,2000,11,-0.9797282642894012,0.5952834097463778,0.5651164151931425,0.5651164151931425,0.873703587084163,1.0715101375434801,1.0172095473476566,1.0172095473476566
11,2000,12,0.8424205014765127,0.2625622313212285,-0.05842929721077092,0.2299176184475354,0.8505576206928094,0.4726120163782114,-0.10517273497938766,0.4138517132055637
