DateTime,Elev_ft,Temp_degF
2000-01-21,929.6577792,51.242000000000004
2000-01-21,928.8605448000001,51.206
2000-01-21,928.0829952,51.188
2000-01-21,927.3841848000001,51.152
2000-01-21,926.8034832000001,51.134
2000-01-21,926.1834120000001,51.116
2000-01-21,925.674888,51.098
2000-01-21,925.1368368000001,51.08
2000-01-21,924.5659776,51.062
2000-01-21,924.0016800000001,51.044
2000-01-21,923.4406632,51.044
2000-01-21,922.836996,51.025999999999996
2000-01-21,922.1939592000001,51.025999999999996
2000-01-21,921.5509224,51.008
2000-01-21,920.8160232,51.008
2000-01-21,920.1204936,50.971999999999994
2000-01-21,919.342944,50.971999999999994
2000-01-21,918.555552,50.954
2000-01-21,917.8337760000001,50.936
2000-01-21,917.1185616,50.918
2000-01-21,916.4984904,50.900000000000006
2000-01-21,915.9013848000001,50.882000000000005
2000-01-21,915.3469296000001,50.864000000000004
2000-01-21,914.8449672,50.864000000000004
2000-01-21,914.2183344,50.846000000000004
2000-01-21,913.6015440000001,50.846000000000004
2000-01-21,912.92898,50.828
2000-01-21,912.1809576,50.81
2000-01-21,911.3312304000001,50.792
2000-01-21,910.5307152,50.774
2000-01-21,909.7302000000001,50.756
2000-01-21,909.0477936000001,50.738
2000-01-21,908.2833672,50.702
2000-01-21,907.5779952,50.684
2000-01-21,906.8660616000001,50.647999999999996
2000-01-21,906.2820792,50.612
2000-01-21,905.6587272,50.576
2000-01-21,904.8614928000001,50.558
2000-01-21,904.0117656,50.522
2000-01-21,903.0931416000001,50.486000000000004
2000-01-21,902.1220248000001,50.468
2000-01-21,901.1410656,50.432
2000-01-21,900.0912096000001,50.414
2000-01-21,899.0610384,50.378
2000-01-21,897.9882168,50.36
2000-01-21,896.9383608,50.342
2000-01-21,895.9606824,50.306
2000-01-21,894.9206688,50.288
2000-01-21,893.9364288,50.252
2000-01-21,892.9423464,50.234
2000-01-21,892.0401264000001,50.215999999999994
2000-01-21,891.1543104,50.18
2000-01-21,890.3373912000001,50.162
2000-01-21,889.5171912000001,50.162
2000-01-21,888.749484,50.144000000000005
2000-01-21,887.962092,50.126000000000005
2000-01-21,887.2075080000001,50.108000000000004
2000-01-21,886.4102736000001,50.108000000000004
2000-01-21,885.5474232,50.09
2000-01-21,884.6878536,50.072
2000-01-21,883.7101752000001,50.072
2000-01-21,882.7653048000001,50.036
2000-01-21,881.9122968,50.018
2000-01-21,881.1085008,50.0
2000-01-21,880.2686160000001,49.982
2000-01-21,879.3729576000001,49.964
2000-01-21,878.4280872,49.946
2000-01-21,877.4700936,49.928
2000-01-21,876.5121,49.91
2000-01-21,875.7804816,49.891999999999996
2000-01-21,875.0652672000001,49.873999999999995
2000-01-21,874.5534624000001,49.856
2000-01-21,874.2188208,49.856
2000-01-21,873.9301104000001,49.838
2000-01-21,873.5331336,49.838
2000-01-21,872.9885208000001,49.82
2000-01-21,872.2667448000001,49.784000000000006
2000-01-21,871.1545536000001,49.766
2000-01-21,869.9734656,49.730000000000004
2000-01-21,868.8448704,49.694
2000-01-21,867.7589256000001,49.64
2000-01-21,866.6106456,49.622
2000-01-21,865.2950448,49.586
2000-01-21,863.9269512000001,49.55
2000-01-21,862.5424536,49.496
2000-01-21,861.1743600000001,49.46
2000-01-21,859.8718824,49.424
2000-01-21,858.4677,49.388000000000005
2000-01-21,857.1356952000001,49.334
2000-01-21,855.859464,49.316
2000-01-21,854.2485912000001,49.28
2000-01-21,852.3293232000001,49.226
2000-01-21,844.753956,49.172
2000-01-21,841.7224968,49.1
2000-01-21,838.6155792000001,49.028000000000006
2000-01-21,837.5952504,48.938
2000-01-21,835.6759824000001,48.866
2000-01-21,833.8420152000001,48.775999999999996
