Date,Outflow_AF,OutflowTemp_degF,KES_Storage_AF
1/1/2000,9917.355372,51.9875,20740
1/2/2000,9982.809917,51.775,21158
1/3/2000,9917.355372,51.67083333,21104
1/4/2000,9917.355372,51.65,21008
1/5/2000,9538.512397,51.725,21050
1/6/2000,9141.818182,51.525,21235
1/7/2000,8925.619835,51.5125,21134
1/8/2000,8925.619835,51.47083333,21146
1/9/2000,8925.619835,51.44166667,20907
1/10/2000,8925.619835,51.3875,21062
1/11/2000,8925.619835,51.35,21062
1/12/2000,8528.92562,50.94583333,20094
1/13/2000,8171.900826,50.53333333,20411
1/14/2000,7933.884298,50.45833333,20692
1/15/2000,7933.884298,49.69166667,20616
1/16/2000,7914.049587,49,20540
1/17/2000,7975.53719,48.72083333,20060
1/18/2000,7975.53719,49.35416667,20276
1/19/2000,8025.123967,49.34583333,21122
1/20/2000,8058.842975,49.3125,22291
1/21/2000,8499.173554,49.1625,21429
1/22/2000,12769.58678,48.99166667,21580
1/23/2000,12892.56198,48.85833333,22464
1/24/2000,15907.43802,48.80833333,21038
1/25/2000,23141.15702,49.39583333,18747
1/26/2000,27229.09091,49.4,18686
1/27/2000,27641.65289,49.35416667,21726
1/28/2000,32479.33884,49.92916667,19153
1/29/2000,38439.66942,50.075,20129
1/30/2000,39042.64463,49.73333333,18857
1/31/2000,34074.04959,49.375,19541
2/1/2000,33322.31405,49.30833333,21976
2/2/2000,28686.94215,49.55833333,20416
2/3/2000,25342.80992,49.1,19708
2/4/2000,24793.38843,48.81666667,21909
2/5/2000,24793.38843,48.95833333,21678
2/6/2000,21413.55372,48.375,21140
2/7/2000,21413.55372,48.40416667,19271
2/8/2000,21413.55372,48.72083333,19979
2/9/2000,29587.43802,49.40833333,20592
2/10/2000,29047.93388,49.75833333,19898
2/11/2000,33199.33884,49.65,19731
2/12/2000,40099.83471,49.19166667,20217
2/13/2000,36694.21488,49.14166667,22347
2/14/2000,44544.79339,49.26666667,20805
2/15/2000,71049.91736,49.22083333,21319
2/16/2000,80118.34711,49.225,21520
2/17/2000,78587.10744,49.275,20586
2/18/2000,79898.18182,49.2875,20123
2/19/2000,80336.52893,49.35833333,20949
2/20/2000,71972.2314,49.37916667,20955
2/21/2000,60406.61157,49.425,21086
2/22/2000,68372.2314,49.175,21890
2/23/2000,71147.10744,48.8625,20799
2/24/2000,78961.98347,48.98333333,19812
2/25/2000,79128.59504,48.87916667,22161
2/26/2000,67963.63636,49.05,21763
2/27/2000,66366.94215,49.02916667,20692
2/28/2000,74310.7438,48.87083333,20399
2/29/2000,79983.47107,48.84583333,22161
3/1/2000,94337.85124,48.75416667,21532
3/2/2000,93701.15702,48.80416667,20205
3/3/2000,93841.98347,49.0625,21229
3/4/2000,97846.61157,48.89583333,21398
3/5/2000,82857.52066,48.95,22081
3/6/2000,68241.32231,48.99166667,20031
3/7/2000,69520.66116,48.85416667,20375
3/8/2000,70510.41322,48.66666667,21271
3/9/2000,71404.95868,48.65416667,20031
3/10/2000,70690.90909,48.76666667,21568
3/11/2000,60240,48.9375,19973
3/12/2000,51205.28926,49.03333333,20764
3/13/2000,43705.78512,49.1375,20346
3/14/2000,37025.45455,49.35,21259
3/15/2000,31499.50413,49.03333333,20446
3/16/2000,26776.8595,49.1375,21050
3/17/2000,23182.80992,49.11666667,20031
3/18/2000,19598.67769,49.10416667,20434
3/19/2000,20481.32231,49.175,20853
3/20/2000,20774.87603,49.00833333,21289
3/21/2000,19892.2314,49.0625,21152
3/22/2000,17047.93388,49.20833333,21915
3/23/2000,14632.06612,49.29166667,21763
3/24/2000,12769.58678,49.22083333,22526
3/25/2000,12243.96694,49.14583333,22464
3/26/2000,12069.42149,49.3125,22482
3/27/2000,12174.54545,49.3625,21793
3/28/2000,11829.42149,49.44166667,21665
3/29/2000,11537.85124,49.61666667,21763
3/30/2000,11049.91736,50.125,20877
3/31/2000,10325.95041,50.6125,20569
4/1/2000,10399.33884,50.76666667,21313
4/2/2000,10202.97521,50.97826087,21860
4/3/2000,9469.090909,50.87916667,21702
4/4/2000,9828.099174,51.05,21447
4/5/2000,9806.280992,50.875,21205
4/6/2000,10056.19835,50.49583333,21283
4/7/2000,10153.38843,50.91666667,21247
4/8/2000,12981.81818,50.35833333,20704
4/9/2000,16321.98347,51.00416667,19766
4/10/2000,16859.50413,52.25,20569
4/11/2000,16859.50413,52.97916667,21080
4/12/2000,16635.3719,51.98333333,21271
4/13/2000,16635.3719,51.57916667,22020
4/14/2000,16998.34711,50.95833333,21756
4/15/2000,16786.1157,51.425,21344
4/16/2000,16663.1405,51.1625,20937
4/17/2000,16702.80992,50.4125,21471
4/18/2000,16710.7438,50.3,22476
4/19/2000,16924.95868,50.22916667,21520
4/20/2000,16893.22314,50.67916667,20746
4/21/2000,17045.95041,52.575,20835
4/22/2000,17851.23967,52.58333333,21404
4/23/2000,17662.80992,50.98333333,21550
4/24/2000,17730.24793,49.96666667,21787
4/25/2000,17728.26446,50.04166667,20955
4/26/2000,17646.94215,50.09166667,21271
4/27/2000,17900.82645,50.0375,21325
4/28/2000,17900.82645,49.95833333,20793
4/29/2000,21732.89256,50.075,21775
4/30/2000,21818.18182,50.14583333,21902
5/1/2000,22440.99174,50.29583333,21617
5/2/2000,25937.85124,50.15416667,20592
5/3/2000,26271.07438,50.66666667,21338
5/4/2000,26396.03306,50.8,21769
5/5/2000,27675.3719,50.29583333,21611
5/6/2000,26677.68595,50.375,22551
5/7/2000,25021.4876,50.15,22695
5/8/2000,21038.67769,50.15833333,22414
5/9/2000,19134.54545,50.34583333,21423
5/10/2000,19011.57025,50.62916667,20241
5/11/2000,16960.66116,50.07916667,21629
5/12/2000,16625.45455,50.43333333,22513
5/13/2000,16617.52066,50.27083333,22168
5/14/2000,17644.95868,50.15,21104
5/15/2000,19011.57025,50.17916667,21756
5/16/2000,16867.43802,50.92916667,21915
5/17/2000,15867.7686,51.69166667,22501
5/18/2000,17285.95041,51.34583333,21392
5/19/2000,21818.18182,50.4625,18962
5/20/2000,25785.12397,49.82083333,20025
5/21/2000,25955.70248,49.78333333,21860
5/22/2000,26338.5124,49.80833333,21964
5/23/2000,26300.82645,49.9125,21187
5/24/2000,28504.46281,49.8625,20288
5/25/2000,23660.82645,50.09583333,20639
5/26/2000,24805.28926,50.125,20305
5/27/2000,24969.91736,50.10416667,20865
5/28/2000,25453.8843,49.875,21593
5/29/2000,24228.09917,49.825,22501
5/30/2000,24390.7438,50.15833333,22402
5/31/2000,23740.16529,50.12083333,21878
6/1/2000,23232.39669,50.18333333,21958
6/2/2000,23190.7438,50.27916667,21659
6/3/2000,23771.90083,50.2,20919
6/4/2000,22748.42975,50.0875,21933
6/5/2000,21046.61157,50.14166667,21939
6/6/2000,20915.70248,49.925,22081
6/7/2000,20806.61157,50.30416667,21617
6/8/2000,20804.6281,50.49166667,21793
6/9/2000,20909.75207,50.3625,21775
6/10/2000,20822.47934,50.6875,21265
6/11/2000,20995.04132,50.1875,21465
6/12/2000,25953.71901,50.05,21229
6/13/2000,27542.47934,50.04583333,20716
6/14/2000,28177.19008,50.32083333,21380
6/15/2000,27556.36364,50.09166667,20877
6/16/2000,27619.83471,50,21307
6/17/2000,27738.84298,50.34583333,21235
6/18/2000,26842.31405,50.22916667,21098
6/19/2000,27072.39669,50.4625,21020
6/20/2000,27637.68595,50.34583333,21423
6/21/2000,27933.22314,50.24583333,21866
6/22/2000,26866.1157,50.375,22328
6/23/2000,27421.4876,50.45833333,21769
6/24/2000,27050.57851,50.3375,21684
6/25/2000,27048.59504,50.3625,21915
6/26/2000,27356.03306,50.4,22639
6/27/2000,28042.31405,50.475,21502
6/28/2000,27764.6281,50.5125,21927
6/29/2000,28165.28926,50.99166667,21769
6/30/2000,27871.73554,51.07916667,21970
7/1/2000,28647.27273,51.325,22155
7/2/2000,28556.03306,51.64166667,21915
7/3/2000,28187.10744,51.71666667,21623
7/4/2000,29153.05785,51.8875,20692
7/5/2000,28240.66116,51.96666667,20645
7/6/2000,29393.05785,52.16666667,21325
7/7/2000,29242.31405,52.15833333,20925
7/8/2000,28938.84298,52.16666667,21447
7/9/2000,29049.91736,52.55416667,22192
7/10/2000,29484.29752,52.24166667,21946
7/11/2000,29365.28926,51.80416667,20889
7/12/2000,29097.52066,51.84166667,20223
7/13/2000,29170.90909,51.75416667,21182
7/14/2000,29236.36364,51.73333333,19864
7/15/2000,29155.04132,52.06666667,21872
7/16/2000,29658.84298,52.2125,21964
7/17/2000,29678.67769,52.2875,21872
7/18/2000,29676.69421,52.3875,21860
7/19/2000,29561.65289,52.51666667,22044
7/20/2000,29668.76033,52.53333333,22371
7/21/2000,29531.90083,52.1125,21848
7/22/2000,29575.53719,51.0375,22260
7/23/2000,29752.06612,50.9,22507
7/24/2000,29567.60331,50.9375,22414
7/25/2000,29730.24793,52.1125,22777
7/26/2000,30670.41322,52.84166667,23154
7/27/2000,31537.19008,52.26666667,21289
7/28/2000,30714.04959,51.4625,23428
7/29/2000,31414.21488,51.43333333,22242
7/30/2000,29319.66942,51.36666667,21338
7/31/2000,29202.64463,52.0625,22242
8/1/2000,29561.65289,52.45,22044
8/2/2000,30154.71074,51.8375,23180
8/3/2000,29627.10744,51.79583333,22427
8/4/2000,28470.7438,52.525,22279
8/5/2000,27709.09091,52.55,22821
8/6/2000,28117.68595,51.89166667,23035
8/7/2000,27923.30579,51.72083333,22896
8/8/2000,26066.77686,52.52916667,21374
8/9/2000,24323.30579,52.60833333,21520
8/10/2000,24103.1405,51.84166667,21781
8/11/2000,23956.36364,51.62916667,22273
8/12/2000,24148.76033,51.33333333,22347
8/13/2000,23980.16529,51.48333333,21884
8/14/2000,23674.71074,51.4375,22001
8/15/2000,22343.80165,51.62916667,22589
8/16/2000,21774.54545,51.79166667,22513
8/17/2000,21153.71901,51.80416667,22007
8/18/2000,19846.61157,51.69583333,21295
8/19/2000,19918.01653,51.65833333,21313
8/20/2000,19785.12397,51.42083333,21927
8/21/2000,19854.54545,51.38333333,21952
8/22/2000,19816.8595,51.6375,22100
8/23/2000,18842.97521,51.61666667,22112
8/24/2000,18842.97521,51.87916667,22087
8/25/2000,18842.97521,52.05833333,22013
8/26/2000,18842.97521,52.05833333,21872
8/27/2000,19812.89256,51.89166667,20645
8/28/2000,19834.71074,51.77083333,22658
8/29/2000,19652.2314,51.67083333,22081
8/30/2000,19049.2562,51.57916667,21653
8/31/2000,16984.46281,51.89166667,22495
9/1/2000,15955.04132,52.0375,23104
9/2/2000,15431.40496,52.15833333,22739
9/3/2000,14503.1405,52.6,21690
9/4/2000,14663.80165,52.99583333,22205
9/5/2000,14874.04959,53.04166667,22727
9/6/2000,14465.45455,53.02083333,21775
9/7/2000,13685.95041,52.30833333,20990
9/8/2000,13660.16529,52.2875,21665
9/9/2000,13461.81818,52.0375,21483
9/10/2000,13608.59504,52.12916667,22254
9/11/2000,13727.60331,52.17916667,21199
9/12/2000,13727.60331,52.11666667,20949
9/13/2000,13844.6281,52.14166667,21026
9/14/2000,13844.6281,51.98333333,22607
9/15/2000,13844.6281,51.89166667,21647
9/16/2000,13695.86777,52.475,21958
9/17/2000,13695.86777,52.45416667,22260
9/18/2000,16054.21488,52.39583333,21623
9/19/2000,17333.55372,52.53333333,21441
9/20/2000,17575.53719,52.475,22285
9/21/2000,17527.93388,52.425,21665
9/22/2000,16030.41322,52.47916667,21453
9/23/2000,15794.38017,52.25,21116
9/24/2000,15814.21488,52.225,21611
9/25/2000,15707.10744,52.275,21392
9/26/2000,13918.01653,52.575,21235
9/27/2000,13025.45455,53.07916667,21465
9/28/2000,12757.68595,53.28333333,21617
9/29/2000,12610.90909,53.43333333,21623
9/30/2000,12624.79339,53.2625,21714
10/1/2000,12634.71074,52.9625,21732
10/2/2000,12606.94215,53.05833333,21520
10/3/2000,12434.38017,52.97083333,21538
10/4/2000,12684.29752,52.95833333,21562
10/5/2000,12581.15702,53.04583333,21854
10/6/2000,12485.95041,53.02916667,21933
10/7/2000,12392.72727,53.01666667,22303
10/8/2000,12315.3719,53.25416667,22377
10/9/2000,12553.38843,53.325,22137
10/10/2000,12430.41322,53.24583333,21811
10/11/2000,12529.58678,53.25833333,22273
10/12/2000,12448.26446,53.25833333,21568
10/13/2000,12448.26446,53.51666667,21253
10/14/2000,12422.47934,53.725,22001
10/15/2000,12422.47934,53.67083333,21205
10/16/2000,12402.64463,53.55833333,21295
10/17/2000,12422.47934,53.65833333,21550
10/18/2000,11906.77686,53.74583333,21684
10/19/2000,11504.13223,53.80416667,21502
10/20/2000,11115.3719,53.84583333,21550
10/21/2000,10710.7438,53.8875,22303
10/22/2000,10585.78512,53.75416667,21477
10/23/2000,10482.64463,53.83333333,21465
10/24/2000,10688.92562,53.8875,21277
10/25/2000,10482.64463,54.075,21344
10/26/2000,10506.44628,53.97916667,21508
10/27/2000,12650.57851,54.03333333,21946
10/28/2000,10506.44628,54.275,21217
10/29/2000,10911.07438,54.17916667,21995
10/30/2000,10710.7438,54.075,22094
10/31/2000,10710.7438,54.3,22396
11/1/2000,10565.95041,54.56666667,21860
11/2/2000,10425.12397,54.775,21659
11/3/2000,10133.55372,54.77916667,21665
11/4/2000,10341.81818,54.92916667,21217
11/5/2000,10139.50413,54.94166667,21374
11/6/2000,10232.72727,54.6,21599
11/7/2000,10726.61157,54.5625,21205
11/8/2000,11024.13223,54.76666667,20931
11/9/2000,10770.24793,54.49583333,20758
11/10/2000,11208.59504,54.26666667,21062
11/11/2000,10649.2562,54.125,20604
11/12/2000,10682.97521,54.03333333,20557
11/13/2000,10558.01653,53.94166667,22727
11/14/2000,10794.04959,53.775,22507
11/15/2000,10560,53.69583333,21976
11/16/2000,10823.80165,53.85416667,22564
11/17/2000,10843.63636,53.91666667,22087
11/18/2000,10746.44628,53.8125,21386
11/19/2000,10827.7686,53.8625,22273
11/20/2000,10853.55372,53.72916667,20481
11/21/2000,10853.55372,53.52916667,20859
11/22/2000,10653.22314,53.625,21104
11/23/2000,10885.28926,53.575,21720
11/24/2000,10805.95041,53.5125,21958
11/25/2000,10792.06612,53.3875,21983
11/26/2000,10686.94215,53.2875,20399
11/27/2000,10815.86777,53.1,21193
11/28/2000,10982.47934,53.2625,21247
11/29/2000,10982.47934,53.22916667,21495
11/30/2000,10946.77686,53.14166667,22310
12/1/2000,10909.09091,53.025,21835
12/2/2000,10520.33058,52.98333333,21350
12/3/2000,10560,53.74583333,21835
12/4/2000,10569.91736,54.425,22777
12/5/2000,10135.53719,54.49166667,22633
12/6/2000,10139.50413,54.40416667,22783
12/7/2000,9883.636364,54.275,22069
12/8/2000,9949.090909,54.25,23035
12/9/2000,10107.7686,54.00416667,22645
12/10/2000,9941.157025,54.02083333,21915
12/11/2000,9923.305785,53.85833333,22365
12/12/2000,9949.090909,53.65833333,21653
12/13/2000,9554.380165,53.46666667,22758
12/14/2000,9155.702479,53.22083333,22057
12/15/2000,9080.330579,52.87083333,20859
12/16/2000,8909.752066,52.65416667,20943
12/17/2000,8993.057851,52.51666667,21587
12/18/2000,9104.132231,52.35416667,21471
12/19/2000,9167.603306,52.48333333,22032
12/20/2000,9169.586777,52.675,21799
12/21/2000,9143.801653,52.50416667,22470
12/22/2000,9120,52.22083333,22746
12/23/2000,9141.818182,51.64166667,22934
12/24/2000,9108.099174,51.4625,22746
12/25/2000,9114.049587,50.99166667,21641
12/26/2000,9163.636364,50.77916667,21435
12/27/2000,9139.834711,50.7125,21417
12/28/2000,9074.380165,50.9,20937
12/29/2000,9076.363636,51,21032
12/30/2000,9217.190083,51.1375,20811
12/31/2000,9147.768595,51.24166667,20686
1/1/2001,9129.917355,51.26666667,20853
1/2/2001,9062.479339,51.28333333,20955
1/3/2001,9040.661157,51.27083333,21187
1/4/2001,8695.53719,51,20907
1/5/2001,8304.793388,50.80416667,20651
1/6/2001,7933.884298,50.69166667,20645
1/7/2001,7900.165289,50.54583333,20746
1/8/2001,7945.785124,50.525,21835
1/9/2001,7979.504132,50.30833333,22620
1/10/2001,7985.454545,50.18333333,23009
1/11/2001,8092.561983,49.81666667,22896
1/12/2001,7945.785124,49.55,22359
1/13/2001,7920,49.52083333,20996
1/14/2001,7925.950413,49.57083333,22545
1/15/2001,7925.950413,49.55416667,22651
1/16/2001,7910.082645,49.3875,22340
1/17/2001,7957.68595,49.2875,22934
1/18/2001,8027.107438,49.17916667,23066
1/19/2001,7975.53719,49.24583333,21459
1/20/2001,7931.900826,49.20833333,22507
1/21/2001,7967.603306,49.16666667,22815
1/22/2001,7939.834711,49.17083333,23205
1/23/2001,7937.85124,49.16666667,22532
1/24/2001,7763.305785,48.84166667,22408
1/25/2001,7574.876033,48.0625,21854
1/26/2001,7410.247934,47.35833333,22328
1/27/2001,7380.495868,47.09583333,22001
1/28/2001,7382.479339,46.6625,20663
1/29/2001,6963.966942,47.075,21289
1/30/2001,6932.231405,46.97083333,20799
1/31/2001,6948.099174,46.8375,21489
2/1/2001,6979.834711,47.10416667,21140
2/2/2001,6952.066116,47.72916667,21032
2/3/2001,6946.115702,48.36666667,21211
2/4/2001,6942.14876,48.72083333,21750
2/5/2001,6999.669421,48.96666667,21696
2/6/2001,6799.338843,48.94166667,21392
2/7/2001,6575.206612,48.575,21471
2/8/2001,6497.85124,48.29583333,21763
2/9/2001,6480,47.825,22174
2/10/2001,6478.016529,46.79166667,22038
2/11/2001,6487.933884,45.76666667,22131
2/12/2001,6543.471074,45.72083333,22359
2/13/2001,6519.669421,45.33333333,21593
2/14/2001,6472.066116,45.15,21848
2/15/2001,6454.214876,45.5375,22242
2/16/2001,6563.305785,46.3625,20985
2/17/2001,6517.68595,46.80833333,20014
2/18/2001,6525.619835,47.19166667,20752
2/19/2001,6531.570248,47.37083333,21429
2/20/2001,6501.818182,47.07916667,22959
2/21/2001,6785.454545,45.85416667,22984
2/22/2001,6622.809917,46.25,21538
2/23/2001,6446.280992,45.82083333,21344
2/24/2001,6513.719008,45.8375,21562
2/25/2001,6466.115702,45.82083333,21890
2/26/2001,6392.727273,45.76666667,22365
2/27/2001,6321.322314,45.91666667,21259
2/28/2001,6489.917355,45.85833333,22303
3/1/2001,6468.099174,45.81666667,23173
3/2/2001,6458.181818,45.90416667,22526
3/3/2001,6337.190083,46.09166667,22075
3/4/2001,6495.867769,46.27083333,22365
3/5/2001,6833.057851,46.31666667,22878
3/6/2001,6712.066116,46.28333333,22273
3/7/2001,6491.900826,46.49583333,21562
3/8/2001,6480,46.6625,20829
3/9/2001,7303.140496,47.1125,20522
3/10/2001,12983.80165,47.02083333,21811
3/11/2001,12981.81818,47.45,21495
3/12/2001,12934.21488,47.57916667,21946
3/13/2001,11940.49587,47.7375,21068
3/14/2001,11512.06612,47.90416667,20799
3/15/2001,11153.05785,48.25833333,20925
3/16/2001,10800,49.075,20925
3/17/2001,10423.1405,49.13333333,20883
3/18/2001,9953.057851,49.25,20399
3/19/2001,9514.710744,49.37083333,22094
3/20/2001,8919.669421,49.9375,22192
3/21/2001,8695.53719,49.84583333,21952
3/22/2001,8334.545455,50.00416667,21128
3/23/2001,8146.115702,50.01666667,20973
3/24/2001,8324.628099,50.4,20740
3/25/2001,8296.859504,50.04166667,21386
3/26/2001,8338.512397,49.625,21140
3/27/2001,8158.016529,49.4375,20829
3/28/2001,8314.710744,49.80833333,20323
3/29/2001,8197.68595,50.65,20370
3/30/2001,8233.38843,51.17083333,20211
3/31/2001,8300.826446,50.6875,20996
4/1/2001,8177.85124,50.28695652,20853
4/2/2001,8306.77686,49.625,21659
4/3/2001,11591.40496,48.8625,21562
4/4/2001,12061.4876,48.72916667,21374
4/5/2001,11771.90083,49.14583333,21319
4/6/2001,11942.47934,49.60833333,21623
4/7/2001,11779.83471,50.25,22044
4/8/2001,11928.59504,49.575,21793
4/9/2001,12097.19008,50.3125,21140
4/10/2001,11962.31405,50.8375,21247
4/11/2001,12128.92562,51.39583333,20704
4/12/2001,12027.7686,51.19166667,22846
4/13/2001,12027.7686,51.3375,21939
4/14/2001,12017.85124,51.34166667,22254
4/15/2001,12023.80165,51.3,22242
4/16/2001,12033.71901,51.47916667,21775
4/17/2001,12033.71901,51.75416667,22236
4/18/2001,12033.71901,51.4125,21453
4/19/2001,12033.71901,50.97916667,21605
4/20/2001,12033.71901,48.95,21841
4/21/2001,12037.68595,47.8375,21817
4/22/2001,11998.01653,48.0125,22464
4/23/2001,12033.71901,48.65833333,20164
4/24/2001,13923.96694,48.72916667,22972
4/25/2001,14913.71901,48.75416667,22476
4/26/2001,14951.40496,48.69166667,21726
4/27/2001,14957.35537,48.775,21134
4/28/2001,14971.23967,48.84166667,21854
4/29/2001,14971.23967,48.325,21690
4/30/2001,15000.99174,48.36666667,22174
5/1/2001,16702.80992,48.73333333,21983
5/2/2001,16794.04959,48.4375,21995
5/3/2001,16764.29752,48.37083333,22396
5/4/2001,16794.04959,48.56666667,22551
5/5/2001,16593.71901,48.91666667,21878
5/6/2001,17617.19008,48.65833333,21841
5/7/2001,17502.14876,48.51666667,22248
5/8/2001,17637.02479,48.75,22242
5/9/2001,17621.15702,48.78333333,22223
5/10/2001,18545.45455,48.85833333,21744
5/11/2001,18626.77686,48.77083333,21344
5/12/2001,18583.1405,49.08333333,21465
5/13/2001,18511.73554,49.11666667,21653
5/14/2001,19904.13223,48.96666667,21235
5/15/2001,22528.26446,48.85416667,21128
5/16/2001,20959.33884,49.6375,21562
5/17/2001,20679.66942,50.08333333,20252
5/18/2001,20840.33058,50.075,20123
5/19/2001,20897.85124,50.2125,20002
5/20/2001,20919.66942,50.39166667,20100
5/21/2001,21090.24793,50.325,21623
5/22/2001,20927.60331,49.58333333,21629
5/23/2001,20925.61983,49.20833333,21678
5/24/2001,20925.61983,49.15833333,23192
5/25/2001,20372.2314,49.39166667,21289
5/26/2001,21752.72727,49.60416667,20071
5/27/2001,21750.7438,50.125,20668
5/28/2001,21834.04959,50.27083333,21665
5/29/2001,21960.99174,50.35416667,21866
5/30/2001,21893.55372,50.4125,22626
5/31/2001,22032.39669,50.82916667,22871
6/1/2001,21879.66942,50.57083333,22081
6/2/2001,21885.61983,50.24166667,21002
6/3/2001,21891.57025,50.25416667,22903
6/4/2001,21907.43802,50.87916667,22347
6/5/2001,23827.43802,49.97083333,21587
6/6/2001,25598.67769,49.63333333,21410
6/7/2001,25586.77686,49.65,22303
6/8/2001,25570.90909,49.825,22721
6/9/2001,27407.60331,50.65,22106
6/10/2001,27377.85124,51.45833333,21611
6/11/2001,27215.20661,51.6625,21229
6/12/2001,27385.78512,51.44166667,21550
6/13/2001,27381.81818,51.71666667,22390
6/14/2001,27879.66942,51.775,22254
6/15/2001,28008.59504,52.47083333,21939
6/16/2001,28613.55372,53.1,21629
6/17/2001,28688.92562,53.1,20194
6/18/2001,28744.46281,53.1,22359
6/19/2001,28811.90083,52.85833333,21793
6/20/2001,28389.42149,52.6,21726
6/21/2001,28930.90909,50.88333333,20534
6/22/2001,29095.53719,50.82916667,21629
6/23/2001,28195.04132,50.8875,22482
6/24/2001,28244.6281,50.86666667,22242
6/25/2001,28244.6281,50.89583333,21866
6/26/2001,28278.34711,50.55,21872
6/27/2001,28278.34711,51.53333333,22626
6/28/2001,28149.42149,53.05833333,21976
6/29/2001,28062.14876,53.49583333,21289
6/30/2001,28020.49587,52.26666667,21423
7/1/2001,27923.30579,51.51666667,22026
7/2/2001,28466.77686,51.8,23053
7/3/2001,28107.7686,52.05416667,22118
7/4/2001,28171.23967,51.99583333,21229
7/5/2001,28827.7686,52.275,20704
7/6/2001,29242.31405,52.24583333,21044
7/7/2001,29353.38843,52.475,21532
7/8/2001,28841.65289,52.49583333,20949
7/9/2001,28922.97521,52.77083333,22106
7/10/2001,29010.24793,52.43333333,22211
7/11/2001,29351.40496,52.6125,21176
7/12/2001,29668.76033,52.2875,21380
7/13/2001,29742.14876,52.3625,22285
7/14/2001,30099.17355,52.47916667,22796
7/15/2001,30327.27273,52.59583333,23022
7/16/2001,29760,52.89583333,22959
7/17/2001,29432.72727,52.97083333,22260
7/18/2001,29466.44628,52.38333333,21854
7/19/2001,29656.8595,52.29583333,22840
7/20/2001,29553.71901,52.60833333,22260
7/21/2001,29817.52066,52.6625,22081
7/22/2001,29305.78512,52.80833333,21976
7/23/2001,29857.19008,52.79583333,22236
7/24/2001,29781.81818,51.15833333,19680
7/25/2001,29756.03306,50.36666667,22890
7/26/2001,30009.91736,51.775,22013
7/27/2001,29662.80992,51.87083333,22396
7/28/2001,29674.71074,51.99166667,23377
7/29/2001,27869.75207,52.05833333,23148
7/30/2001,27925.28926,52.09583333,22997
7/31/2001,27457.19008,52.09166667,22310
8/1/2001,25687.93388,52.26666667,21720
8/2/2001,25509.42149,51.85833333,21958
8/3/2001,24829.09091,51.7,22664
8/4/2001,24743.80165,52.00833333,22607
8/5/2001,24731.90083,51.95,22570
8/6/2001,24795.3719,50.9,21483
8/7/2001,24833.05785,50.925,22421
8/8/2001,23879.00826,50.9125,22771
8/9/2001,24795.3719,51.12083333,21902
8/10/2001,24803.30579,51.07083333,21763
8/11/2001,23472.39669,51.10416667,21896
8/12/2001,23369.2562,51.10416667,22476
8/13/2001,23389.09091,51.225,22651
8/14/2001,23438.67769,51.27083333,21696
8/15/2001,22044.29752,51.5125,21122
8/16/2001,21921.32231,51.50833333,22013
8/17/2001,21843.96694,51.62916667,21410
8/18/2001,20550.7438,51.525,22118
8/19/2001,20403.96694,51.82083333,22620
8/20/2001,20336.52893,51.87083333,21696
8/21/2001,18850.90909,51.96666667,22513
8/22/2001,18434.38017,52.10416667,22821
8/23/2001,18442.31405,52.07083333,22840
8/24/2001,19184.13223,51.97083333,22081
8/25/2001,19755.3719,51.64166667,22488
8/26/2001,20009.2562,51.5125,23326
8/27/2001,20088.59504,51.82916667,22758
8/28/2001,18676.36364,51.82916667,22972
8/29/2001,18464.13223,51.92916667,23091
8/30/2001,18446.28099,51.84166667,23135
8/31/2001,18614.87603,51.97083333,23473
9/1/2001,18642.64463,51.825,23460
9/2/2001,18587.10744,51.86666667,22266
9/3/2001,18495.86777,51.86666667,21702
9/4/2001,18503.80165,51.8875,22340
9/5/2001,18503.80165,51.90416667,22664
9/6/2001,18497.85124,51.99583333,22595
9/7/2001,17754.04959,52.05,22557
9/8/2001,17668.76033,52.05833333,22633
9/9/2001,17740.16529,52.125,22607
9/10/2001,16843.63636,52.18333333,22038
9/11/2001,15889.58678,52.24166667,21392
9/12/2001,15889.58678,52.14583333,20752
9/13/2001,15933.22314,52.42916667,21032
9/14/2001,15978.84298,52.77916667,21199
9/15/2001,15972.89256,52.94166667,22001
9/16/2001,15964.95868,53.0125,22168
9/17/2001,15972.89256,53.3,22852
9/18/2001,16448.92562,53.26666667,22254
9/19/2001,16932.89256,53.475,21562
9/20/2001,16964.6281,53.55833333,21983
9/21/2001,16948.76033,53.64583333,22408
9/22/2001,16926.94215,53.6,22279
9/23/2001,16956.69421,53.74166667,21946
9/24/2001,16903.1405,53.725,21684
9/25/2001,16974.54545,53.85833333,21580
9/26/2001,16113.71901,53.94166667,21235
9/27/2001,15123.96694,54.25,21164
9/28/2001,15018.84298,54.3,20598
9/29/2001,15042.64463,54.35,20835
9/30/2001,15094.21488,54.55,20817
10/1/2001,15108.09917,54.66666667,20358
10/2/2001,15167.60331,54.825,19881
10/3/2001,15296.52893,54.69166667,20399
10/4/2001,15167.60331,54.02083333,20817
10/5/2001,13604.6281,53.8,20907
10/6/2001,12122.97521,53.9375,21671
10/7/2001,11928.59504,54.0625,21684
10/8/2001,11936.52893,54.225,21514
10/9/2001,11930.57851,54.29583333,20985
10/10/2001,11557.68595,54.275,21623
10/11/2001,11180.82645,54.55833333,23053
10/12/2001,10764.29752,54.70416667,23060
10/13/2001,10716.69421,54.9,22501
10/14/2001,10752.39669,55.12083333,22168
