DateTime,Elev_ft,Temp_degF
1/21/2000,904.0117656,50.522
1/21/2000,903.0931416,50.486
1/21/2000,902.1220248,50.468
1/21/2000,901.1410656,50.432
1/21/2000,900.0912096,50.414
1/21/2000,899.0610384,50.378
1/21/2000,897.9882168,50.36
1/21/2000,896.9383608,50.342
1/21/2000,895.9606824,50.306
1/21/2000,894.9206688,50.288
1/21/2000,893.9364288,50.252
1/21/2000,892.9423464,50.234
1/21/2000,892.0401264,50.216
1/21/2000,891.1543104,50.18
1/21/2000,890.3373912,50.162
1/21/2000,889.5171912,50.162
1/21/2000,888.749484,50.144
1/21/2000,887.962092,50.126
1/21/2000,887.207508,50.108
1/21/2000,886.4102736,50.108
1/21/2000,885.5474232,50.09
1/21/2000,884.6878536,50.072
1/21/2000,883.7101752,50.072
1/21/2000,882.7653048,50.036
1/21/2000,881.9122968,50.018
1/21/2000,881.1085008,50
1/21/2000,880.268616,49.982
1/21/2000,879.3729576,49.964
1/21/2000,878.4280872,49.946
1/21/2000,877.4700936,49.928
1/21/2000,876.5121,49.91
1/21/2000,875.7804816,49.892
1/21/2000,875.0652672,49.874
1/21/2000,874.5534624,49.856
1/21/2000,874.2188208,49.856
1/21/2000,873.9301104,49.838
1/21/2000,873.5331336,49.838
1/21/2000,872.9885208,49.82
1/21/2000,872.2667448,49.784
1/21/2000,871.1545536,49.766
1/21/2000,869.9734656,49.73
1/21/2000,868.8448704,49.694
1/21/2000,867.7589256,49.64
1/21/2000,866.6106456,49.622
1/21/2000,865.2950448,49.586
1/21/2000,863.9269512,49.55
1/21/2000,862.5424536,49.496
1/21/2000,861.17436,49.46
1/21/2000,859.8718824,49.424
1/21/2000,858.4677,49.388
1/21/2000,857.1356952,49.334
1/21/2000,855.859464,49.316
1/21/2000,854.2485912,49.28
1/21/2000,852.3293232,49.226
1/21/2000,844.753956,49.172
1/21/2000,841.7224968,49.1
1/21/2000,838.6155792,49.028
1/21/2000,837.5952504,48.938
1/21/2000,835.6759824,48.866
1/21/2000,833.8420152,48.776
1/21/2000,823.7765208,48.704
1/21/2000,820.3152768,48.632
1/21/2000,819.032484,48.56
1/21/2000,812.8219296,48.506
1/21/2000,806.9657016,48.434
1/21/2000,805.64682,48.362
1/21/2000,804.1507752,48.29
1/21/2000,802.9828104,48.218
1/21/2000,801.348972,48.146
1/21/2000,799.5314088,48.074
1/21/2000,791.3523744,48.002
1/21/2000,788.6457144,47.966
1/21/2000,785.1877512,47.894
1/21/2000,781.9135128,47.84
1/21/2000,778.5342888,47.786
1/21/2000,772.9175592,47.714
1/21/2000,768.2883504,47.66
1/21/2000,764.2562472,47.588
1/21/2000,759.2267808,47.516
1/21/2000,754.7025576,47.462
1/21/2000,750.1652112,47.408
1/21/2000,745.6836384,47.354
1/21/2000,739.8306912,47.282
1/21/2000,734.4468984,47.21
1/21/2000,730.6510128,47.138
1/21/2000,724.3223496,47.066
1/21/2000,716.8257216,46.994
1/21/2000,711.717516,46.922
1/21/2000,707.6033928,46.85
1/21/2000,703.6762752,46.76
1/21/2000,699.5883984,46.67
1/21/2000,695.2577424,46.58
1/21/2000,690.8089776,46.472
1/21/2000,686.258508,46.418
1/21/2000,681.8720784,46.346
1/21/2000,677.3905056,46.274
1/21/2000,672.987672,46.22
1/21/2000,668.5454688,46.166
1/21/2000,664.1426352,46.112
1/21/2000,659.700432,46.076
1/21/2000,655.3304064,46.04
1/21/2000,650.9833464,46.004
1/21/2000,646.7281488,45.968
1/21/2000,642.4138968,45.932
1/21/2000,637.9421664,45.896
1/21/2000,633.4605936,45.86
1/21/2000,628.8149808,45.824
1/21/2000,624.5335368,45.788
1/21/2000,619.9404168,45.752
1/21/2000,615.5867952,45.716
1/21/2000,611.128188,45.698
1/21/2000,606.6794232,45.662
1/21/2000,602.07318,45.626
1/21/2000,601.1643984,45.608
2/16/2000,1047.194714,50
2/16/2000,1047.142222,50
2/16/2000,1046.778053,50
2/16/2000,1045.711793,50
2/16/2000,1044.205906,50
2/16/2000,1042.427712,50
2/16/2000,1040.357527,50
2/16/2000,1038.530122,50
2/16/2000,1037.326068,50
2/16/2000,1036.368074,50
2/16/2000,1034.62597,50
2/16/2000,1032.867461,50
2/16/2000,1031.122075,49.982
2/16/2000,1029.225773,49.982
2/16/2000,1027.716605,49.982
2/16/2000,1025.997466,49.982
2/16/2000,1024.737638,49.982
2/16/2000,1023.034903,49.982
2/16/2000,1021.164847,49.982
2/16/2000,1019.458831,49.982
2/16/2000,1017.746254,49.982
2/16/2000,1016.138662,49.982
2/16/2000,1014.69839,49.964
2/16/2000,1013.769924,49.964
2/16/2000,1012.969409,49.964
2/16/2000,1011.762074,49.964
2/16/2000,1010.34805,49.964
2/16/2000,1008.947148,49.964
2/16/2000,1007.565931,49.964
2/16/2000,1006.224084,49.964
2/16/2000,1005.14142,49.946
2/16/2000,1004.180146,49.946
2/16/2000,1003.264802,49.946
2/16/2000,1001.765477,49.946
2/16/2000,999.9183864,49.946
2/16/2000,998.711052,49.946
2/16/2000,998.1237888,49.946
2/16/2000,997.6776,49.946
2/16/2000,996.988632,49.946
2/16/2000,995.8797216,49.946
2/16/2000,994.528032,49.946
2/16/2000,992.8679472,49.946
2/16/2000,990.8141664,49.946
2/16/2000,988.622592,49.928
2/16/2000,986.35884,49.928
2/16/2000,984.2788128,49.928
2/16/2000,982.3923528,49.928
2/16/2000,980.4566808,49.928
2/16/2000,978.7211376,49.928
2/16/2000,976.9396632,49.928
2/16/2000,975.1417848,49.928
2/16/2000,973.3635912,49.928
2/16/2000,971.4246384,49.928
2/16/2000,969.5709864,49.928
2/16/2000,967.8091968,49.91
2/16/2000,966.1294272,49.91
2/16/2000,964.689156,49.91
2/16/2000,963.1865496,49.91
2/16/2000,961.4542872,49.91
2/16/2000,959.2397472,49.91
2/16/2000,956.83164,49.91
2/16/2000,954.5449224,49.91
2/16/2000,952.2319584,49.91
2/16/2000,949.8172896,49.91
2/16/2000,947.3370048,49.91
2/16/2000,945.0306024,49.91
2/16/2000,942.6782688,49.892
2/16/2000,940.3817088,49.874
2/16/2000,938.0260944,49.82
2/16/2000,935.768904,49.784
2/16/2000,933.1344216,49.748
2/16/2000,930.8116152,49.73
2/16/2000,928.6430064,49.676
2/16/2000,926.4219048,49.604
2/16/2000,924.0990984,49.478
2/16/2000,921.7402032,49.334
2/16/2000,919.7946888,49.172
2/16/2000,917.8951056,49.082
2/16/2000,915.8938176,49.01
2/16/2000,914.1221856,48.938
2/16/2000,912.2324448,48.848
2/16/2000,910.2311568,48.776
2/16/2000,908.160972,48.704
2/16/2000,905.7856728,48.632
2/16/2000,903.7745424,48.596
2/16/2000,902.1374232,48.56
2/16/2000,900.0803616,48.488
2/16/2000,898.285764,48.38
2/16/2000,896.579748,48.29
2/16/2000,894.9787176,48.236
2/16/2000,893.1775584,48.218
2/16/2000,891.002388,48.182
2/16/2000,888.6434928,48.164
2/16/2000,886.3239672,48.146
2/16/2000,883.9847568,48.128
2/16/2000,881.7767784,48.11
2/16/2000,879.6147312,48.074
2/16/2000,877.534704,48.056
2/16/2000,875.6876136,48.056
2/16/2000,873.8667696,48.056
2/16/2000,872.203404,48.038
2/16/2000,870.1988352,48.002
2/16/2000,867.8793096,48.002
2/16/2000,865.9173912,47.966
2/16/2000,864.2737104,47.912
2/16/2000,862.59066,47.876
2/16/2000,860.5926528,47.822
2/16/2000,858.8111784,47.786
2/16/2000,856.701624,47.732
2/16/2000,854.6084736,47.678
2/16/2000,852.7745064,47.624
2/16/2000,851.2587768,47.588
2/16/2000,849.9562992,47.552
2/16/2000,848.7883344,47.534
2/16/2000,847.3480632,47.534
2/16/2000,845.9602848,47.516
2/16/2000,844.7463888,47.498
2/16/2000,843.3618912,47.498
2/16/2000,842.1611184,47.48
2/16/2000,840.9144144,47.462
2/16/2000,839.46102,47.444
2/16/2000,837.5319096,47.426
2/16/2000,835.6651344,47.372
2/16/2000,833.9263104,47.336
2/16/2000,832.2170136,47.318
2/16/2000,830.3830464,47.3
2/16/2000,828.7098384,47.282
2/16/2000,827.0530344,47.282
2/16/2000,825.4224768,47.246
2/16/2000,823.7656728,47.228
2/16/2000,821.8529664,47.21
2/16/2000,820.4586264,47.192
2/16/2000,818.9658624,47.174
2/16/2000,817.5223104,47.174
2/16/2000,815.9278416,47.156
2/16/2000,814.5039744,47.138
2/16/2000,812.8898208,47.12
2/16/2000,811.1345928,47.12
2/16/2000,809.4023304,47.102
2/16/2000,807.7750536,47.102
2/16/2000,806.0723184,47.084
2/16/2000,804.27444,47.084
2/16/2000,802.5651432,47.066
2/16/2000,800.813196,47.048
2/16/2000,799.0284408,47.03
2/16/2000,797.2896168,47.012
2/16/2000,795.514704,46.994
2/16/2000,793.5921552,46.994
2/16/2000,791.741784,46.976
2/16/2000,790.0816992,46.976
2/16/2000,788.6315856,46.976
2/16/2000,786.8894808,46.976
2/16/2000,785.1211296,46.976
2/16/2000,783.35934,46.958
2/16/2000,781.6598856,46.958
2/16/2000,779.9079384,46.958
2/16/2000,778.0969368,46.958
2/16/2000,776.4729408,46.94
2/16/2000,774.8423832,46.94
2/16/2000,773.1298056,46.922
2/16/2000,771.4565976,46.922
