,Year,Month,NSE_degC,RMSE_degC,MeanBias_degC,MAE_degC,R2,RMSE_degF,MeanBias_degF,MAE_degF
0,2000,1,-6.483992233789862,2.2659670053911563,-2.2536279633410614,2.2536279633410614,0.9600131313259052,4.078740609704082,-4.05653033401391,4.05653033401391
1,2000,2,-38.76181793337575,1.7391865856633553,-1.7234288850510473,1.7234288850510473,0.3248946755366282,3.1305358541940396,-3.1021719930918854,3.1021719930918854
2,2000,3,-1.010116024609308,1.2989295301807988,-1.222581438176776,1.222581438176776,0.8749125117660341,2.338073154325438,-2.2006465887181967,2.2006465887181967
3,2000,4,0.4383377143244046,0.9203752809162906,-0.15147858201639675,0.7208073532050001,0.508422158744544,1.6566755056493232,-0.27266144762951416,1.2974532357690003
4,2000,5,0.4591226645900127,0.5539831432326223,-0.4100463129450996,0.4861929036001326,0.8661165872660164,0.9971696578187202,-0.7380833633011793,0.8751472264802387
5,2000,6,-8.981808497395765,1.115997401809246,-1.0903340055291995,1.0903340055291995,0.7659072832778687,2.008795323256643,-1.9626012099525592,1.9626012099525592
6,2000,7,-1.3004301477883047,0.8783638321972528,0.06533978644088895,0.7291709505713054,0.6534103457261442,1.581054897955055,0.1176116155936001,1.3125077110283498
7,2000,8,-0.5370445487821918,0.64369292029378,0.3829369470636747,0.5724285441702015,0.29048211832504833,1.158647256528804,0.6892865047146145,1.0303713795063627
8,2000,9,-6.891382612263859,1.1881583329997032,1.1382062598220355,1.1382062598220355,0.6594598122177264,2.138684999399466,2.048771267679664,2.048771267679664
9,2000,10,-2.776895310360955,1.732090179275863,1.7203840419268739,1.7203840419268739,0.9545856662684933,3.1177623226965534,3.096691275468373,3.096691275468373
10,2000,11,-1.9408558106566116,0.8770958461862084,0.7985457462206585,0.8009988879289336,0.9253906863021251,1.5787725231351752,1.4373823431971855,1.4417979982720805
11,2000,12,0.4276274659095347,0.7754531360082558,-0.7485997120200509,0.7606313024309547,0.9633005104443905,1.3958156448148604,-1.3474794816360918,1.3691363443757185
12,2000,annual,0.57204920673665,1.2646114362035794,-0.28847893249771983,1.0999600118354422,0.8266709172712349,2.276300585166443,-0.5192620784958957,1.979928021303796
13,2001,1,0.09229629147900387,0.8360507540207157,0.7978060869868657,0.7993145209481445,0.9793459755860477,1.5048913572372884,1.4360509565763584,1.43876613770666
14,2001,2,0.8964461200739757,0.21028974606161624,0.06733143214484347,0.18521770137621602,0.9212941744488565,0.3785215429109092,0.12119657786071825,0.3333918624771888
15,2001,3,-0.974833002882111,1.3213811274221197,0.8435699127693225,1.005780344953513,0.8277112069355972,2.3784860293598156,1.5184258429847806,1.8104046209163234
16,2001,4,0.7780215767467618,0.7716203057982691,0.28332237492604617,0.5429727334974925,0.8197125968824185,1.3889165504368846,0.5099802748668831,0.9773509202954865
17,2001,5,0.8054291113933477,0.35527406145898516,0.1780183781120105,0.312022525149173,0.85483842105771,0.6394933106261733,0.3204330806016189,0.5616405452685114
18,2001,6,-1.051408816982378,1.6159339755629638,1.271192150980542,1.2991007146615936,0.3599463709553135,2.9086811560133348,2.2881458717649754,2.3383812863908684
19,2001,7,-2.4006447407278566,1.2963371134424495,0.4183272634375023,0.8912072208889704,0.10097038134473461,2.333406804196409,0.7529890741875042,1.6041729976001469
20,2001,8,-12.601447265860044,1.632617465824503,1.4277951074365618,1.4277951074365618,0.25251345132363595,2.9387114384841055,2.570031193385811,2.570031193385811
21,2001,9,-1.0765126521772759,1.8986397636794923,1.8679937267674804,1.8679937267674804,0.9465324755430473,3.417551574623086,3.3623887081814647,3.3623887081814647
22,2001,10,0.7410768053079877,0.5159912014527278,0.14625484551005488,0.39138485359905856,0.7620474961904291,0.92878416261491,0.2632587219180988,0.7044927364783055
23,2001,11,-12.33290093315925,0.9861059420915039,0.9395230480011272,0.9395230480011272,0.7102758412416547,1.774990695764707,1.6911414864020289,1.6911414864020289
24,2001,12,0.5787356244218691,0.7317716904612284,-0.6218646404790664,0.6218646404790664,0.892706294951677,1.317189042830211,-1.1193563528623196,1.1193563528623196
25,2001,annual,0.784933135644291,1.1396237393441129,0.6346118758555679,0.8591897203930245,0.868980521616408,2.051322730819403,1.1423013765400223,1.5465414967074442
26,2002,1,0.522718708921954,0.690283039297861,0.5279688763117969,0.6086340259417996,0.9648657871573703,1.2425094707361497,0.9503439773612344,1.0955412466952392
27,2002,2,-1.9221927445791858,0.5308202376089269,-0.19319406577104864,0.5131672764398866,0.5562805709369172,0.9554764276960686,-0.3477493183878876,0.9237010975917959
28,2002,3,0.003642829481490084,0.42405391193240194,0.1744241238691208,0.3502656166546894,0.34696360311433233,0.7632970414783236,0.3139634229644174,0.630478109978441
29,2002,4,0.5195558960574154,0.5565645748845444,0.10230797091599324,0.4710877789016988,0.5377601571797295,1.00181623479218,0.18415434764878783,0.8479580020230578
30,2002,5,0.7483333253106996,0.5805436054786429,0.18195033247342524,0.4491532420071979,0.8050871147864097,1.0449784898615573,0.32751059845216546,0.8084758356129562
31,2002,6,0.7686564476634159,0.44464896295692513,0.01399950281354189,0.37154470629259867,0.7783889159457614,0.8003681333224653,0.025199105064375404,0.6687804713266776
32,2002,7,-0.3821081213062729,0.6326071269397856,0.49114838571252556,0.5581984053894992,0.5361629562342737,1.138692828491614,0.884067094282546,1.0047571297010984
33,2002,8,0.5107063421168067,0.6688059686955763,0.5035902654187014,0.5503103289230411,0.805266217344401,1.2038507436520374,0.9064624777536626,0.990558592061474
34,2002,9,-0.6447744298025524,0.9971278914139257,0.9610787406232713,0.9610787406232713,0.8846115637006025,1.7948302045450661,1.7299417331218883,1.7299417331218883
35,2002,10,0.6516169833754093,0.8395234045397133,0.574496911526739,0.7909399755288222,0.8377306577220829,1.511142128171484,1.0340944407481303,1.4236919559518801
36,2002,11,0.33912533606447093,0.5968112540039942,-0.12980527494358257,0.47147816095805456,0.48133610786179637,1.0742602572071895,-0.23364949489844863,0.8486606897244983
37,2002,12,0.3971572243803341,0.8900170842695999,-0.46297066043103147,0.7391065269469259,0.9413689928343447,1.6020307516852799,-0.8333471887758567,1.3303917485044667
38,2002,annual,0.9034767306187133,0.6766113365245149,0.23212835512878616,0.570052649607498,0.9163872866407532,1.2179004057441267,0.4178310392318151,1.0260947692934965
39,2003,1,0.8316431604635104,0.2665247906826641,-0.15496894898912422,0.20805931638306466,0.9381875633798843,0.4797446232287954,-0.2789441081804236,0.3745067694895164
40,2003,2,0.305675676676614,0.3035242904989809,-9.846561994208969e-05,0.2272946989477056,0.3230205245419313,0.5463437228981656,-0.00017723811589576144,0.40913045810587007
41,2003,3,-2.812521708979965,1.2242986170942698,0.978209390977256,0.978209390977256,0.8038365998171418,2.2037375107696855,1.7607769037590608,1.7607769037590608
42,2003,4,-2.954210043199629,1.272830342435616,0.9853449480766744,1.017853243010373,0.018911744830893463,2.291094616384109,1.773620906538014,1.8321358374186716
43,2003,5,0.8667393655268687,0.40392284198546613,-0.05970107237173406,0.31853237417835667,0.8784463510985409,0.727061115573839,-0.1074619302691213,0.5733582735210421
44,2003,6,-2.5259088517592487,0.4637686551828249,-0.3701094963208893,0.44632343150142617,0.21677688922612362,0.8347835793290849,-0.6661970933776008,0.8033821767025672
45,2003,7,0.4513616746299286,0.4354700800674111,-0.37417064128299093,0.3839954338785635,0.8622748273355135,0.78384614412134,-0.6735071543093837,0.6911917809814143
46,2003,8,-3.6130415156646887,0.7008723735340637,0.6187308438974436,0.6453451087601694,0.26774782634056005,1.2615702723613147,1.1137155190153984,1.161621195768305
47,2003,9,-8.055159890483466,1.142372010214813,1.1139370302667113,1.1139370302667113,0.5649467582395438,2.0562696183866636,2.0050866544800803,2.0050866544800803
48,2003,10,-5.046290634847653,1.0256929803359744,1.0178408463651414,1.0178408463651414,0.9079033929841605,1.8462473646047541,1.8321135234572545,1.8321135234572545
49,2003,11,-17.395189314035196,1.0158655248121768,1.00570465658028,1.00570465658028,0.7093015171567635,1.8285579446619185,1.8102683818445042,1.8102683818445042
50,2003,12,0.37897340355430886,0.5490821082305039,0.23869597521274907,0.4486264756986925,0.9238588604021138,0.988347794814907,0.42965275538294834,0.8075276562576466
51,2003,annual,0.7363266531519032,0.8185135021405123,0.4171158502158791,0.6517744650541865,0.8793861787562014,1.4733243038529222,0.7508085303885824,1.1731940370975356
52,2004,1,-2.4723445601013654,1.2329967632231529,-1.2200952199513293,1.2200952199513293,0.9428277694723737,2.219394173801675,-2.1961713959123927,2.1961713959123927
53,2004,2,-9.731212927193637,0.9629531579087333,-0.9221786634112594,0.9221786634112594,0.149741610866411,1.7333156842357198,-1.659921594140267,1.659921594140267
54,2004,3,-2.787995740199458,0.6966733848649023,-0.568192636050011,0.5774034540168623,0.18261855161835683,1.2540120927568241,-1.0227467448900198,1.0393262172303521
55,2004,4,0.3870734553819909,0.7083240625170619,0.13417646120010243,0.6189836608378546,0.44948726941808625,1.2749833125307115,0.24151763016018438,1.1141705895081384
56,2004,5,-5.195846243978365,0.6552919178928499,-0.20486368890384177,0.620850456505411,0.09092292597255569,1.17952545220713,-0.3687546400269152,1.11753082170974
57,2004,6,-0.7642031656675727,0.8283990569360582,0.5763755606136965,0.6886818952929585,0.8683359120014194,1.4911183024849048,1.0374760091046538,1.2396274115273254
58,2004,7,0.3052707221520188,0.37658442618385807,-0.17863728568115075,0.2831868292251853,0.5856714047476883,0.6778519671309445,-0.32154711422607135,0.5097362926053335
59,2004,8,-3.077389979876406,1.0479925520211975,0.979664862694695,0.979664862694695,0.8078509183874788,1.8863865936381554,1.763396752850451,1.763396752850451
60,2004,9,0.2862539385608571,1.162116185249227,1.1186000691998053,1.1186000691998053,0.9486646872690624,2.0918091334486086,2.0134801245596496,2.0134801245596496
61,2004,10,-3.4367401623916045,1.1906370046647048,1.111238087121888,1.1548772921850192,0.42909633351537263,2.1431466083964685,2.0002285568193985,2.0787791259330346
62,2004,11,-1.5349226820258064,0.9011010789489388,0.8737832112601917,0.8737832112601917,0.8819129021356217,1.6219819421080899,1.572809780268345,1.572809780268345
63,2004,12,0.8393755604062451,0.41304523553859146,-0.023939545182852014,0.3661546005106576,0.8642854710178878,0.7434814239694646,-0.04309118132913363,0.6590782809191837
64,2004,annual,0.9166894125076802,0.8910138671059682,0.13960461646108394,0.7841908756951224,0.9597579194671583,1.6038249607907429,0.2512883096299511,1.4115435762512203
65,2005,1,-1.1707836014288375,1.108722007955843,0.9691798454282056,0.9691798454282056,0.975662511444752,1.9956996143205177,1.74452372177077,1.74452372177077
66,2005,2,-3.988564562978892,0.8417571419667477,0.8074965351654922,0.8074965351654922,0.8852717051823474,1.5151628555401457,1.4534937632978862,1.4534937632978862
67,2005,3,-30.938280280160722,0.8923475456296925,0.8810224683231708,0.8810224683231708,0.30545097098535784,1.6062255821334466,1.5858404429817075,1.5858404429817075
68,2005,4,-19.804269115338077,1.1709532559141227,1.1379804696203313,1.1379804696203313,0.30612695131904855,2.107715860645421,2.0483648453165966,2.0483648453165966
69,2005,5,-0.6613607623150524,1.1179322517641,0.6965879531262547,0.9363956969956001,0.02217997395925066,2.01227805317538,1.2538583156272585,1.6855122545920802
70,2005,6,-20.000158896413083,1.6900239937482955,1.686104531434037,1.686104531434037,0.9109911008217053,3.042043188746932,3.034988156581267,3.034988156581267
71,2005,7,-7.164487323516337,0.9952436754712342,0.4697160185766306,0.6579803599008643,0.0054840667880801065,1.7914386158482216,0.8454888334379351,1.184364647821556
72,2005,8,-1.8648357107750138,0.49817423593892624,0.2817463444305024,0.4089857493269444,0.19074679378299256,0.8967136246900672,0.5071434199749043,0.7361743487885
73,2005,9,0.2108987261716314,0.7586242459887471,0.6852267197257317,0.6852267197257317,0.8924978568393337,1.3655236427797448,1.2334080955063171,1.2334080955063171
74,2005,10,0.49839071272711577,0.5033243237188485,0.48815723826920526,0.48815723826920526,0.9733600191866104,0.9059837826939273,0.8786830288845695,0.8786830288845695
75,2005,11,0.05141934212442256,0.49327801437978014,0.3921040589650121,0.4395840675710547,0.713627537089727,0.8879004258836043,0.7057873061370218,0.7912513216278986
76,2005,12,0.6834891984561463,0.6809324822303021,-0.1287745879964003,0.5664182692656035,0.8722495077079321,1.2256784680145438,-0.23179425839352052,1.0195528846780864
77,2005,annual,0.8519633378884257,0.9557115203395224,0.693257726196909,0.8033674111999065,0.9311176863464417,1.7202807366111403,1.2478639071544362,1.4460613401598317
78,2006,1,-1.292708485731485,1.352082912633027,-1.2831311341552132,1.2831311341552132,0.852099906774916,2.4337492427394487,-2.3096360414793837,2.3096360414793837
79,2006,2,-0.9554380370112578,1.1802460634933458,-0.7949532655201944,0.8034151618446662,0.0006425102956809062,2.1244429142880223,-1.43091587793635,1.4461472913203992
80,2006,3,-3.195497019022012,0.6805869353128893,-0.5976911755002516,0.6226172714945807,0.1343858500973964,1.2250564835632007,-1.075844115900453,1.1207110886902452
81,2006,4,-2.938551194056341,1.158203767152151,-1.0404407990410027,1.0404407990410027,0.29057167406969286,2.084766780873872,-1.872793438273805,1.872793438273805
82,2006,5,-0.6054326804205488,1.14319249292276,0.7420791783095744,1.0452021579658284,0.2214039118679182,2.057746487260968,1.335742520957234,1.8813638843384912
83,2006,6,-52.7915571508038,1.623968532741878,1.5288189552310858,1.5288189552310858,0.04813456419996821,2.9231433589353806,2.7518741194159544,2.7518741194159544
84,2006,7,-0.9724636211668687,0.5702361193030183,0.10578297610674273,0.37276011796538683,0.014616899855462774,1.026425014745433,0.1904093569921369,0.6709682123376963
85,2006,8,0.05053855315100442,0.49324807276228455,-0.07934171272328955,0.3891958671101871,0.5687038340152539,0.8878465309721122,-0.1428150829019212,0.7005525607983368
86,2006,9,-10.641611872125186,1.440007805622349,1.3139234938331883,1.3139234938331883,0.35775507998193923,2.5920140501202282,2.365062288899739,2.365062288899739
87,2006,10,-5.653582359599915,2.0451681285190153,2.0183308234769313,2.0183308234769313,0.8366081234174616,3.6813026313342276,3.6329954822584765,3.6329954822584765
88,2006,11,-4.106014669604654,1.9634958780861753,1.453165212981477,1.5933450286113995,0.02963694591703172,3.5342925805551157,2.6156973833666584,2.868021051500519
89,2006,12,0.7118812343224978,0.6332475379643014,0.4767307342467465,0.5402543590112182,0.8843665809099144,1.1398455683357427,0.8581153216441437,0.9724578462201928
90,2006,annual,0.4928243508534941,1.2901047218613526,0.3240297666799328,1.0444047027389334,0.7732107329291062,2.322188499350435,0.5832535800238791,1.87992846493008
91,2007,1,-1.0442732567521857,0.8221025780293605,-0.8068192274004625,0.8068192274004625,0.9261592345495615,1.479784640452849,-1.4522746093208325,1.4522746093208325
92,2007,2,-4.999565948223578,0.6737441216331008,-0.6251539276650188,0.6251539276650188,0.17354589900573186,1.2127394189395815,-1.1252770697970338,1.1252770697970338
93,2007,3,-1.5962496575156617,1.2742825493996752,0.8282724952482146,1.0053298265206443,0.7704980914893834,2.2937085889194155,1.4908904914467862,1.8095936877371597
94,2007,4,-0.8266930878085532,1.7197676147696415,1.3743418073412874,1.48753599328181,0.7279569600827941,3.095581706585355,2.4738152532143176,2.677564787907258
95,2007,5,-0.17976631720116143,0.5541740016213844,-0.1263479155532596,0.3689509875552228,0.0004796681160438831,0.997513202918492,-0.2274262479958673,0.6641117775994011
96,2007,6,0.24605485044285857,0.585947057914203,-0.15216974159657942,0.4270658973090671,0.33398055976289176,1.0547047042455655,-0.27390553487384295,0.7687186151563208
97,2007,7,0.23742103853259244,0.6587884319725976,-0.5949187370590818,0.5949187370590818,0.8784006222681315,1.1858191775506757,-1.0708537267063474,1.0708537267063474
98,2007,8,0.11523644829760349,0.6765579000087951,0.37517791268435796,0.53138465520311,0.46420054267162586,1.2178042200158312,0.6753202428318443,0.9564923793655979
99,2007,9,0.2831800426666794,1.0121096685438487,0.8642251279643467,0.8858396519814555,0.8732470073573867,1.8217974033789277,1.555605230335824,1.59451137356662
100,2007,10,0.748781255978931,0.5837606969855738,0.09429747861861598,0.40068091134977585,0.8216048283997054,1.0507692545740328,0.16973546151350877,0.7212256404295966
101,2007,11,0.3576687303706879,0.41758110336568216,0.31568060838321704,0.3458966583898729,0.7313356327560211,0.7516459860582279,0.5682250950897907,0.6226139851017712
102,2007,12,0.8813648434733801,0.5890280882953607,0.5548467746374776,0.5548467746374776,0.9867113260052652,1.0602505589316493,0.9987241943474596,0.9987241943474596
103,2007,annual,0.8850974608007707,0.8718947362032629,0.17703505836876535,0.6686173170273582,0.9099399800532275,1.5694105251658732,0.31866310506377765,1.2035111706492447
104,2008,1,0.8651361647207666,0.43246365765628453,-0.18063609755509102,0.34590306179438696,0.928297917037986,0.7784345837813121,-0.32514497559916383,0.6226255112298965
105,2008,2,-0.21121745594446417,0.2519810737501058,-0.034097322160013925,0.17686765818829653,0.11852137033682805,0.45356593275019047,-0.061375179888025065,0.3183617847389338
106,2008,3,0.7176150532394443,0.43469045192639355,0.04218317019802174,0.3518356669703877,0.7211676846847228,0.7824428134675084,0.07592970635643913,0.6333042005466979
107,2008,4,-1.289509384477065,0.4369575230191738,0.3539758240620467,0.37837695320566905,0.6777399987815187,0.7865235414345129,0.6371564833116841,0.6810785157702043
